Gene_ID	Plastochron3_Rep1	Plastochron3_Rep2	Plastochron3_Rep3	Plastochron4_Rep1	Plastochron4_Rep2	Plastochron4_Rep3	Plastochron5_Rep1	Plastochron5_Rep2	Plastochron5_Rep3
LOC_Os01g62945	2.4103181388	0	1.8322106193	1.4611893354	3.2237100161	2.3021908693	1.6583751002	1.9479649772	0
LOC_Os01g62920	456.1527077743	435.6901468433	369.4958082287	232.3291043294	223.0807331116	246.3344230165	633.4992882666	529.8464738043	790.2679477909
LOC_Os01g62910	115.1107685154	157.9250338234	141.3184050678	96.0585869095	113.6357780662	113.659163218	219.4030257531	169.2586768708	134.5535163739
LOC_Os01g62900	406.6628505887	468.1609846528	562.9589275222	131.4705104531	136.0083255777	117.3810384567	81.2603799085	95.4502838839	66.548879814
LOC_Os01g62890	279.6451104675	292.9456270914	315.4333802214	231.1236231277	253.8671637649	239.6120256782	49.4693292382	82.2430813383	62.243999151
LOC_Os01g62880	51.1650282921	57.7596523029	66.5703191684	116.8732289923	115.3830288949	99.7155605195	66.285252754	101.255219516	79.0267947791
LOC_Os01g62870	856.2655188208	769.502498156	861.1389910784	450.0463153048	493.8723744609	453.5316012548	281.9237670297	270.7671318338	549.0282584652
LOC_Os01g62860	532.0777291476	417.6267079194	520.9585527588	154.8860695529	230.8176371501	172.6643151985	46.4345028049	105.19010877	24.9558299302
LOC_Os01g62850	38.5650902213	43.3522534172	44.5837917367	32.8767600466	34.8160681735	41.4394356476	58.0431285061	74.0226691344	160.1332420524
LOC_Os01g62840	643.3139112548	768.9316934861	845.9682871505	1392.3088701341	1154.4879257927	1196.6327700517	1848.4414704053	1533.2237539214	2953.0441521699
LOC_Os01g62830	0	0	0	1.4611893354	0	0	6.6335004007	1.9479649772	0
LOC_Os01g62820	599.5666370349	677.0176908659	473.9318135297	352.1466298326	457.1220802778	418.998738215	587.0647854617	444.1360148066	424.249108814
LOC_Os01g62810	152.446596486	158.9582625299	124.5903221135	174.6121255809	156.0275647775	244.7919551341	160.8623847169	114.9299336561	409.6915413547
LOC_Os01g62800	265.7375748064	292.6277105664	260.1739079428	210.4112642983	206.9621830313	214.8711478026	71.3101293075	87.658423975	39.5133973895
LOC_Os01g62790	1.2051590694	0	1.8322106193	1.4611893354	1.9342260096	0.7673969564	0	0	0
LOC_Os01g62780	69.8992260262	52.7452416576	56.7985291988	41.643896059	58.0267802891	64.4613443408	72.9685044077	70.12673918	74.8674897907
LOC_Os01g62770	4.8206362777	7.2253755695	7.9395793504	10.2283253478	6.4474200321	6.1391756515	64.6766289068	37.0113345672	137.2570646163
LOC_Os01g62760	127.1442818235	109.825708657	141.0802176873	62.1005467547	96.7113004819	73.670107818	359.8673967378	235.7037622438	609.3381807966
LOC_Os01g62750	0	0	0	0	0	0	0	0	0
LOC_Os01g62740	0	0.7442136837	1.8749622004	4.4639334197	1.3281685266	0.7904188651	0	0	0
LOC_Os01g62730	0	0	0	0	0	0	0	0	0
LOC_Os01g62720	0	0	0	0	0	0	0	0	0
LOC_Os01g62700	0	0	0	0	0	0	0	0	0
LOC_Os01g62690	0	0	0	0	0	0	0	0	0
LOC_Os01g62670	1.2051590694	1.4450751139	2.4429474924	5.1141626739	2.5789680129	2.3021908693	63.0182538066	23.3755797267	56.150617343
LOC_Os01g62660	27.7186585966	41.1846407464	36.6442123863	19.726056028	22.5659701124	18.4175269545	28.192376703	11.6877898633	56.150617343
LOC_Os01g62650	2523.0005118245	2796.9428829691	2168.7266363967	832.1473265132	1239.1941301747	994.5464555433	714.7596681752	551.2740885537	399.2932788838
LOC_Os01g62640	1.8077386041	2.8901502278	0.6107368731	8.0365413447	4.5131940225	9.9761604337	3.3167502003	0	0
LOC_Os01g62630	480.8584686974	425.5746210459	347.5092807969	439.8179899569	419.0823020882	384.4658751753	218.905513223	196.7444626994	174.6908095117
LOC_Os01g62620	178.3635422737	155.3455747451	171.0063244695	290.0460830779	237.9097991855	312.3305612702	182.4212610192	237.651727221	303.6292641512
LOC_Os01g62610	10.24385209	7.2253755695	7.9395793504	13.8812986863	19.3422600964	11.5109543466	6.6335004007	11.6877898633	4.1593049884
LOC_Os01g62605	195.2357692455	132.9469104795	164.8989557384	25.5708133696	25.7896801285	21.4871147803	3.3167502003	7.7918599089	0
LOC_Os01g62600	1.8077386041	0.722537557	3.0536843655	5.8447573416	3.2237100161	3.8369847822	11.6086257012	3.8959299544	16.6372199535
LOC_Os01g62584	105.451418574	68.6410679106	112.3755846514	24.8402187019	36.1055521799	35.3002599961	3.3167502003	3.8959299544	2.0796524942
LOC_Os01g62570	26.5134995272	33.2367276199	32.9797911477	38.7215173882	49.0003922442	42.2068326041	9.950250601	15.5837198178	6.2389574826
LOC_Os01g62560	0	0	0	0	0	0	0	0	0
LOC_Os01g62550	0	0	0	0	0	0	0	0	0
LOC_Os01g62540	0	1.4450751139	0.6107368731	0	0	0.7673969564	0	1.9479649772	0
LOC_Os01g62530	0	0	0	0	0	0	1.6583751002	0	0
LOC_Os01g62514	0	0	0	0	0	0	18.2421261019	13.6357548406	10.3982624709
LOC_Os01g62510	0	0	0	2.1917840031	0	0.7673969564	6.6335004007	3.8959299544	12.4779149651
LOC_Os01g62500	532.6803086823	479.0424002605	475.764024149	29.2237867081	51.579360257	41.4394356476	29.8507518031	38.9592995444	47.8320073663
LOC_Os01g62490	6.6283748818	3.6126877848	11.604000589	360.1831711774	297.226063481	338.4220577891	570.48103446	518.158683941	1156.2867867677
LOC_Os01g62480	10.8464316248	5.7803004556	10.9932637159	100.822064143	67.6979103373	82.1114743388	747.9271701786	451.9278747154	1181.2426166979
LOC_Os01g62460	591.130523549	796.9589253203	628.4482424253	833.6085158487	731.7821736463	929.3177142461	1462.6868383537	931.1272591119	1973.5902169829
LOC_Os01g62450	0	0	0	0	0	0	0	0	0
LOC_Os01g62440	532.674282887	565.0171441625	561.8840306255	1708.8609277563	1796.2512209505	1721.2636993203	1087.9106494654	972.0345236336	1370.490993669
LOC_Os01g62430	0	0	0	9.4977306801	3.2237100161	3.0695878258	116.0862570122	33.1154046128	35.3540924012
LOC_Os01g62420	615.836284472	793.33901216	1027.8640500674	1694.2490344023	1416.4981810582	1404.3364302811	660.0332898695	936.9711540436	680.046365599
LOC_Os01g62410	496.5255365998	731.2080076375	594.8577144045	561.8272994632	655.7026172672	587.8260686313	242.1227646255	364.2694507404	180.9297669942
LOC_Os01g62400	0.6025795347	0	0	0	0	0	0	0	0
LOC_Os01g62390	365.1631980333	472.5395622479	357.8918076397	211.141858966	242.422993208	221.7777204105	446.1029019469	313.6223613327	449.2049387443
LOC_Os01g62380	254.8911431817	292.6277105664	255.8987498311	231.5985096618	283.6864814135	276.2629043176	82.9187550087	138.3055133827	68.6285323082
LOC_Os01g62370	359.739982221	273.8417340856	393.3145462798	174.6121255809	160.5407587999	171.1295212856	49.7512530052	75.9706341116	49.9116598605
LOC_Os01g62360	9.6412725553	4.3352253417	5.4966318579	4.3835680062	5.8026780289	5.3717786951	4.9751253005	5.8438949317	0
LOC_Os01g62350	1190.0945810493	1492.7625926671	1603.7950287744	1120.001625588	1163.7593157989	951.5722259828	155.8872594164	169.4729530183	27.0354824244
LOC_Os01g62310	0	0.722537557	1.8322106193	1.4611893354	0	0	0	1.9479649772	0
LOC_Os01g62300	1494.9998256117	1364.8734450862	1403.4733343959	842.3756518611	1067.6927573202	894.01745425	797.6784231838	763.6022710709	580.223045878
LOC_Os01g62290	438.5814885422	873.5479063574	509.3545521698	925.7730331793	521.0353550563	1840.2179015378	330.0166449347	319.4662562644	1098.0565169305
LOC_Os01g62280	0	0	0	0	0	0	0	0	0
LOC_Os01g62260	2553.1294885598	1932.0654272951	2369.6590676484	1392.5134366411	1786.5800909023	1121.934350312	242.1227646254	278.5589917427	10.3982624709
LOC_Os01g62244	313.3413580484	387.2801305273	404.3078099956	1342.1024045696	1056.7321432655	1068.2242373308	983.4164344034	1069.4132928449	1391.2875186108
LOC_Os01g62230	4087.2969839276	4975.4080679367	5764.7148083968	4635.6231665728	4824.0563793377	4399.4867512577	703.1510424739	835.6964548779	472.0187266055
LOC_Os01g62220	9.6412725553	15.895826253	17.7113693201	8.0365413447	9.026388045	5.3717786951	3.3167502003	1.9479649772	0
LOC_Os01g62210	398.907651977	505.0537523109	424.4621268082	254.2469443605	298.5155474875	268.5889347532	54.7263783058	62.3348792711	10.3982624709
LOC_Os01g62200	289.8407561947	208.8133539597	230.8585380337	123.4704988418	90.2638804498	82.1114743389	263.6816409277	146.0973732916	297.3903066686
LOC_Os01g62190	0	0.722537557	0	0	0	0	1.6583751002	5.8438949317	6.2389574826
LOC_Os01g62180	0	0	0	0	0	0	0	0	0
LOC_Os01g62170	0	0	0	0	0	0	0	0	0
LOC_Os01g62130	0	0	0	1.4611893354	0	0.7673969564	0	17.531684795	8.3186099767
LOC_Os01g62120	0	0.722537557	0.6107368731	0	0	0.7673969564	0	0	0
LOC_Os01g62110	0	0.722537557	0	0	0	0.7673969564	0	0	0
LOC_Os01g62090	0	0	0	0	0	0	0	0	0
LOC_Os01g62080	843.0087690572	829.4731153832	844.0383586314	947.5812840102	887.8097384238	923.1785385947	1023.2174368075	1213.5821808091	1206.1984466282
LOC_Os01g62070	116.2978501988	158.2357249729	127.644006479	186.3016402642	168.9159574217	144.2783017799	799.336798284	942.8150489753	1638.766165419
LOC_Os01g62060	0	0	0	111.7809841585	89.6191384466	171.8969182421	199.0050120209	329.2060811505	680.046365599
LOC_Os01g62050	0	0	0	0	0	0	0	0	0
LOC_Os01g62040	987.971327722	1122.1008259496	1069.4002648073	749.5901290628	896.8361264688	863.3215759925	293.5323927309	264.9232369021	170.5315045233
LOC_Os01g62030	0	0	0	0	2.5789680129	0.7673969564	1.6583751002	0	0
LOC_Os01g62020	201.8641441274	196.5302154915	186.8854831702	660.4575796031	559.6360587886	755.1186051348	860.6966769905	1010.993823178	1380.8892561398
LOC_Os01g62010	0	0	0	7.305946677	1.9342260096	0	29.8507518031	38.9592995444	41.5930498837
LOC_Os01g62000	0	0	0	0	0	0	0	0	0
LOC_Os01g61990	177.1583832043	252.165607377	149.0197970377	206.7582909598	264.9889633204	226.3821021491	663.3500400698	222.0680074032	303.6292641512
LOC_Os01g61980	1.2051590694	1.4450751139	1.8322106193	2.9223786708	4.5131940225	3.0695878258	4.9751253005	9.7398248861	18.7168724477
LOC_Os01g61970	635.1188295827	742.7686085488	640.6629798874	848.9510038704	802.0590519966	904.7610116401	1124.3783179182	874.6362747725	1345.5351637386
LOC_Os01g61960	0	0	0	0	0	0	0	0	0
LOC_Os01g61950	0	0	0	0	0	0	0	0	0
LOC_Os01g61940	0.6025795347	0	0.6107368731	114.7033628293	103.8034625172	109.7377647706	189.0547614199	237.651727221	262.0362142675
LOC_Os01g61930	903.266722528	1093.9218612284	897.1724665916	504.8409153825	602.1890310006	551.7584116788	535.6551573563	434.3961899204	336.9037040582
LOC_Os01g61920	2863.1084528046	2610.9617158092	3608.5632442173	2523.6785487516	2316.9577575851	2466.0991852389	322.4710382289	400.8522330127	196.0072475771
LOC_Os01g61910	158.4784176283	158.2357249729	163.0667451191	110.3197948231	112.8298505622	96.6920165112	124.3781325131	112.9819686789	106.0622772035
LOC_Os01g61900	5.4232158124	5.7803004556	5.4966318579	17.5342720249	7.7369040386	10.7435573901	49.7512530052	35.06336959	29.1151349186
LOC_Os01g61890	1479.9353372441	1568.6218107717	1573.8689219922	1358.9060819267	1464.215536716	1369.8035672414	694.427989447	757.349303494	628.0550532443
LOC_Os01g61880	69.27254331	52.687438653	66.5764265372	293.2387817758	223.164549572	238.046535887	3382.9359505966	3547.8870519631	2800.8343861205
LOC_Os01g61870	0	0	0	0	0	0	0	0	0
LOC_Os01g61860	1507.6539958406	1568.6290361472	1332.6278571157	1859.363429303	1889.0940694131	2148.7114780258	864.0134271908	981.7743485197	761.1528128722
LOC_Os01g61840	0	0	0	0	0	0	0	0	0
LOC_Os01g61830	752.0192593162	971.0904765462	952.7495220442	615.1607102056	637.0050991741	661.4961764494	162.5207598171	171.4209179955	128.9384546396
LOC_Os01g61814	7790.1482247112	7335.9238157545	9641.7030157126	4763.4772334207	5359.7402727069	5350.2915802841	888.8890536934	1178.5188112191	318.1868316105
LOC_Os01g61810	144.0165087953	141.617361163	144.1339020528	133.6988241896	134.1063366682	142.7358338975	34.8258771037	75.9706341116	49.9116598605
LOC_Os01g61800	0.6025795347	0	0	0	0	0	0	0	0
LOC_Os01g61780	968.9478918112	1282.5041635934	1117.6484777826	1389.5910579703	1279.1681343739	1662.9492046006	648.4246641682	919.4394692486	823.5423876978
LOC_Os01g61760	254.288563647	253.6034571153	276.6699108854	470.5029660004	493.2276324577	534.1082816807	152.570509216	196.7639423491	168.4310555042
LOC_Os01g61750	0	0	0	0	0	0	0	0	0
LOC_Os01g61730	0	0	0	0	0	0	0	0	0
LOC_Os01g61720	2243.4036077196	2239.1438890006	2267.0552729668	1770.961474511	2114.7537705375	2007.5104380411	1525.7050921604	1449.285943053	1541.0017016671
LOC_Os01g61710	453.1398101008	508.6664400956	497.7505515807	888.4031159263	838.8093461796	963.8429033162	535.6551573563	668.1519871871	503.2759035932
LOC_Os01g61700	1.2051590694	2.1676126709	2.4429474924	21.9178400311	12.250098061	20.7197178238	6.6335004007	1.9479649772	14.5575674593
LOC_Os01g61690	159.080997163	156.790649859	145.3553757991	131.5070401865	164.4092108192	186.4774604144	67.9933791071	103.2421437927	49.9116598605
LOC_Os01g61680	5.4232158124	5.7803004556	6.7181056042	12.4201093509	18.05277609	9.9761604337	157.5456345166	107.1380737472	197.5669869477
LOC_Os01g61670	93.3998278798	72.9762932523	101.3823209355	186.3016402642	142.48798271	202.5927964995	1167.4960705227	1090.8409075944	1264.4495129904
LOC_Os01g61640	147.0294064689	150.2878118464	149.0197970377	222.8313736493	178.5935348899	188.7796512837	320.0663943336	387.6450304671	345.222314035
LOC_Os01g61630	45.7960446378	39.7395656325	35.4227386401	91.3243334628	101.2244945044	101.2963982498	248.7562650261	188.9526027905	76.9471422849
LOC_Os01g61620	463.3836621908	479.7649378175	474.5425504028	282.0095417332	382.3320079051	345.328630397	210.6136377221	181.1607428816	195.4873344535
LOC_Os01g61610	0	0	0	10.2283253478	7.0921620353	3.8369847822	18.2421261019	0	8.3186099767
LOC_Os01g61590	1373.2787596006	1343.1973183776	1510.9630240624	1120.7322202557	1128.9432476254	1106.5864111833	366.5008971385	467.5115945332	407.6118888605
LOC_Os01g61580	155.4655199548	180.6343892385	177.1136932005	179.7262882549	170.2118888481	161.1533608519	280.2653919295	340.8938710138	264.1158667617
LOC_Os01g61570	3.6154772083	1.4450751139	3.6644212386	28.4931920404	27.0791641349	40.6720386912	21.5588763023	66.2308092255	43.6727023779
LOC_Os01g61560	51.821839985	46.2424036451	40.308633625	144.6577442051	134.7510786714	174.1991091114	124.3781325131	157.8046428048	101.9029722151
LOC_Os01g61550	0	0	0	0	0	0	0	0	0
LOC_Os01g61540	0	0	0	0	0	0	0	0	0
LOC_Os01g61530	0	0	0	0	0	0	0	0	0
LOC_Os01g61520	0	0.722537557	0	0	0	0	0	0	0
LOC_Os01g61510	0	0	1.8322106193	5.1141626739	6.4474200321	6.1391756515	131.0116329138	105.19010877	299.4699591628
LOC_Os01g61500	315.7516761872	349.7081775658	401.2541256302	263.7446750407	276.5943193783	228.6842930185	558.8724087588	461.6676996015	842.2592601455
LOC_Os01g61480	0.6025795347	0	0	0	1.9342260096	0.7673969564	0	0	0
LOC_Os01g61470	0	0	0	0	0	0	0	0	0
LOC_Os01g61460	0	0	0	92.7855227982	48.355650241	54.4851839071	437.811026446	336.9979410593	195.4873344535
LOC_Os01g61450	0	0	0	0	0	0	0	0	0
LOC_Os01g61440	83.1559757898	44.0747909742	74.5098985188	51.8722214069	33.5265841671	54.4851839071	169.1542602178	153.8892332005	145.5756745931
LOC_Os01g61430	336.841959902	358.3786282492	374.9924400866	303.1967870966	259.8310272947	254.0083925809	182.4212610192	157.785163155	131.0181071337
LOC_Os01g61420	714.0567486296	630.0527496639	605.8509781204	372.6032805283	415.8585920722	370.6527299594	379.7678979399	336.9979410593	266.1955192559
LOC_Os01g61410	142.2087701912	136.5523728887	156.9593763881	215.5254269722	186.3304389285	254.0083925809	318.4080192335	249.3395170844	486.6386836397
LOC_Os01g61400	249.4679273693	269.5065087439	224.1404324296	515.799835398	496.4513424738	562.5019690689	1169.1544456229	1453.1818730074	1936.1564720876
LOC_Os01g61380	1128.631468509	1226.868771708	1250.1783792465	716.7133690162	792.3879219484	712.1443755742	192.3715116202	296.0906765377	126.8588021454
LOC_Os01g61370	0	1.4450751139	0.6107368731	35.7991387174	36.1055521799	44.5090234734	77.9436297082	44.8031944761	89.42505725
LOC_Os01g61360	0	0	0	0	0	0	0	0	0
LOC_Os01g61350	45.1934651031	44.8045539067	34.812001767	21.1872453634	32.8818421638	29.1610843446	14.9253759016	27.2715096811	8.3186099767
LOC_Os01g61340	0	0	0	0	0	0	0	0	0
LOC_Os01g61330	18.679965576	10.8380633543	11.604000589	135.8906081927	83.8164604176	152.7119943311	46.4345028049	89.6063889522	60.3099223314
LOC_Os01g61320	225.364745981	247.8303820353	252.8450654656	405.4800405749	425.5297221204	365.2809512644	36.4842522038	38.9592995444	29.1151349186
LOC_Os01g61310	0	0	1.2214737462	0.7305946677	0.6447420032	0	18.2421261019	9.7398248861	12.4779149651
LOC_Os01g61300	0	0	0	0	0	0	0	0	0
LOC_Os01g61290	0	0	0	0	0	0	0	0	0
LOC_Os01g61250	103.6436799699	113.4383964418	114.2077952707	85.4795761212	96.0665584787	114.3421465092	53.0680032056	60.3869142939	31.1947874128
LOC_Os01g61240	4.8206362777	2.1676126709	1.2214737462	5.8447573416	4.5131940225	5.3717786951	3.3167502003	5.8438949317	10.3982624709
LOC_Os01g61230	27.7186585966	19.5085140378	23.208001178	200.9135336182	159.2512747935	201.0580025867	189.0547614199	259.0793419705	239.1600368314
LOC_Os01g61220	1.8077386041	0	0	2.1917840031	0	0.7673969564	0	1.9479649772	0
LOC_Os01g61210	0	0	0	0	0	0	0	0	0
LOC_Os01g61200	37.3478795612	37.2684871877	36.9373660854	312.4753393764	245.640255804	353.7623229482	63.5655175897	205.8219794932	161.1938648244
LOC_Os01g61190	34.8351229015	36.7554855223	39.9605136073	44.5589687832	63.7843263778	54.4851839071	134.1459618531	74.7239365262	174.6908095117
LOC_Os01g61180	729.723816532	824.4153524846	703.5688778172	540.6400540999	555.1228647661	555.5953964609	437.811026446	424.6563650343	278.673434221
LOC_Os01g61170	119.3107478723	89.5946570623	117.2614796362	140.2741761989	119.9220125976	94.3898256418	28.192376703	66.2308092255	29.1151349186
LOC_Os01g61160	0.6025795347	0.722537557	1.8322106193	132.9682295219	116.6983025815	169.5947273727	383.0846481403	428.5522949888	761.1528128722
LOC_Os01g61150	129.5545999623	160.4033376438	133.1406383369	85.4795761212	112.8298505622	82.8788712953	134.3283831141	146.0973732916	126.8588021454
LOC_Os01g61120	293.456233403	310.6911494902	294.9859097098	444.2015579632	327.528937632	424.3705169101	2636.8164092772	2898.5718861058	4252.8893506113
LOC_Os01g61110	13.2567497636	3.6126877848	3.0536843655	17.5342720249	10.3158720514	14.5805421723	33.1675020035	13.6357548406	31.1947874128
LOC_Os01g61080	2.4103181388	5.7803004556	2.4429474924	127.1234721802	29.0133901446	28.3936873882	441.1277766464	179.2127779044	155.973937064
LOC_Os01g61070	0	0.722537557	0	0.7305946677	0	1.5347939129	4.9751253005	3.8959299544	22.8761774361
LOC_Os01g61060	6.0257953471	2.8901502278	2.4429474924	7.305946677	6.4474200321	6.1391756515	34.8258771037	27.2715096811	35.3540924012
LOC_Os01g61044	17.4748065065	12.2831384682	14.0469480815	44.5662747299	11.6053560578	46.8112143427	626.8657878659	299.9866064921	648.8515781862
LOC_Os01g61030	433.8572649901	434.2450717294	420.7977055695	452.2380993079	472.5958883549	402.8834021298	558.8724087587	494.7831042143	634.2940107269
LOC_Os01g61020	0	0	0	0	0	0	0	0	0
LOC_Os01g61010	125.9391227541	138.0046733782	159.4023238804	160.7308268946	128.3036586394	178.0360938936	689.8840416725	859.0525549548	576.0637408896
LOC_Os01g60960	0	0	0	7.305946677	4.5131940225	4.6043817386	8.2918755009	13.6357548406	16.6372199535
LOC_Os01g60940	0	0	0	44.5662747299	40.6187462024	30.6958782575	23.2172514024	11.6877898633	16.6372199535
LOC_Os01g60930	0	0	0	0.7305946677	0	0	13.2670008014	46.7511594533	10.3982624709
LOC_Os01g60920	125.3365432194	75.1439059232	84.2816884885	58.4475734162	67.0531683341	62.1591534715	56.3847534059	58.4389493166	39.5133973895
LOC_Os01g60910	221.146689238	286.1248725538	301.0932784409	339.7265204817	290.7786434489	431.2770895181	109.4527566115	227.9119023349	83.1860997674
LOC_Os01g60900	67.4889078873	37.5719529616	47.0267392291	20.4566506957	32.2371001606	25.3240995624	26.5340016028	42.8552294989	12.4779149651
LOC_Os01g60890	0	0	0	0	0	0	0	0	0
LOC_Os01g60870	10.24385209	7.2253755695	3.0536843655	21.9178400311	11.6053560578	6.9065726079	9.950250601	9.7398248861	8.3186099767
LOC_Os01g60860	152.4526222812	130.0639856273	144.1339020528	637.0785502366	352.0291337541	379.8614934367	480.9287790506	397.3848553532	738.2766354362
LOC_Os01g60850	0.9460498695	6.7701769087	4.2751581117	14.6118933541	11.6053560578	6.4077645863	10.6965193961	5.8438949317	29.323100168
LOC_Os01g60830	0	0	0.6107368731	8.0365413447	1.2894840064	17.6501299981	432.8193173945	294.1427115605	1769.7842725527
LOC_Os01g60810	14.461908833	10.8380633543	11.604000589	62.1005467547	56.0925542795	46.8112143427	218.905513223	130.5136534739	151.8146320756
LOC_Os01g60800	0.6025795347	0	1.8322106193	18.9954613603	7.0921620353	11.5109543466	21.5588763023	50.6470894078	31.1947874128
LOC_Os01g60790	5366.5733361137	5715.2720755065	5482.5849098658	3195.621076531	4192.757246892	3347.3855239816	817.5789243859	1034.3694029047	376.4171014477
LOC_Os01g60780	50.0141013808	39.7395656325	42.1408442443	75.981845441	71.5663623566	92.855031729	107.7943815114	42.8552294988	170.5315045233
LOC_Os01g60770	3.0128976735	6.5028380126	2.4429474924	138.0823921958	260.4757692979	90.5528408597	1252.0732006316	656.4641973237	388.8950164129
LOC_Os01g60760	1.2051590694	2.8901502278	1.2214737462	1.4611893354	0	0	0	1.9479649772	0
LOC_Os01g60740	4065.0015411434	3153.1538985475	3577.0858657775	3255.5298392826	3551.8836956986	3384.987974847	1971.8079941073	4484.2153775643	1075.1803394944
LOC_Os01g60730	17.4748065066	28.1789647212	63.5166348029	14.6118933541	17.4080340867	8.4413665208	140.9618835149	70.12673918	101.9029722151
LOC_Os01g60720	0	0	0	0	0	0	0	0	0
LOC_Os01g60710	0	0	0	0	0	0	3.3167502003	0	0
LOC_Os01g60700	517.0132407799	635.8330501196	572.8711869727	502.6491313793	599.6100629878	459.6707769062	847.4296761891	744.1226212987	642.6126207036
LOC_Os01g60690	0.6025795347	0	1.8322106193	1.4611893354	0.6447420032	0	0	3.8959299544	2.0796524942
LOC_Os01g60680	0	2.1676126709	0	0	0.6447420032	0	1.6583751002	0	0
LOC_Os01g60670	1067.7709355034	1211.6954830119	955.8032064097	514.3386460626	686.6502334215	618.5219468888	174.1293855183	237.651727221	29.1151349186
LOC_Os01g60660	2571.8094541358	2923.3869554361	2822.2150906194	1884.2036480049	2118.6222225568	1774.2217632841	383.0846481403	615.556932802	293.2310016803
LOC_Os01g60650	447.2827370234	536.1228672599	434.9973378692	427.0837248989	471.3773259688	489.9138909594	260.3648907274	229.8598673122	284.9123917035
LOC_Os01g60640	6.6283748818	15.895826253	4.4950233861	116.8951468324	201.8042470056	170.4081681466	1175.7879460236	469.4595595104	875.5337000525
LOC_Os01g60630	0	0	0	0	0	0	0	0	0
LOC_Os01g60600	3.1876457386	14.4507511391	0.6107368731	65.0229254255	124.43520662	154.246788244	524.0465316551	275.539646028	623.8333586811
LOC_Os01g60540	0	0	0	0	0	0	0	0	0
LOC_Os01g60520	0	0	0	0	0	0	0	0	0
LOC_Os01g60510	0	0	0	0	0	0	0	0	0
LOC_Os01g60500	0	0	0	0	0	0	0	0	0
LOC_Os01g60490	0	0	0	0	0	0	0	0	2.0796524942
LOC_Os01g60460	0	0	0	0	0	0	0	0	0
LOC_Os01g60450	0	0	0	0.7305946677	0	0	1.6583751002	0	0
LOC_Os01g60440	1578.1558014015	1802.0086670434	1661.8150317194	2324.0216379619	2352.663569723	2507.8532536386	1842.4547362937	2415.4765717549	1821.7755849073
LOC_Os01g60430	52.4244195196	52.0227041007	60.4629504374	18.2648666926	20.6317441028	15.3479391288	3.3167502003	5.8438949317	0
LOC_Os01g60420	4.8206362777	10.1155257974	3.6644212386	17.5342720249	10.3158720514	12.278351303	330.0166449347	138.3055133827	247.4786468082
LOC_Os01g60410	3317.8149696956	3433.5056960212	3417.6835418971	2736.0770305461	2849.7596542	2539.3165288526	2016.5675380609	2136.8981003624	2478.9457730703
LOC_Os01g60360	0.590527944	0	0	0	0	0	0	0	0
LOC_Os01g60350	40.3728288255	34.6818027338	43.9730548636	32.8767600466	33.5265841671	30.6958782575	19.9005012021	44.8031944761	27.0354824244
LOC_Os01g60340	3.0128976735	2.1676126709	1.8322106193	78.1736294442	56.7372962827	87.4832530339	19.9005012021	38.9592995444	43.6727023779
LOC_Os01g60330	1192.5048991881	1211.6954830119	1244.0710105154	1684.7513037221	1656.9869482566	1590.0464937391	393.0348987413	660.3601272781	199.6466394419
LOC_Os01g60290	0	0	0	0	0.6447420032	0	0	0	2.0796524942
LOC_Os01g60280	254.8911431817	289.7375603386	253.4558023387	245.4798083481	191.4883749542	191.8492391094	1565.5060945646	929.1792941347	1064.7820770235
LOC_Os01g60270	134.9778157747	204.478128618	189.3284306626	232.3291043294	264.9889633204	265.5193469275	404.6435244425	366.2174157177	276.5937817268
LOC_Os01g60260	683.9277718941	808.5195262316	741.4345639497	461.0052353203	606.0574830199	503.4124034232	74.6268795078	99.3462138383	33.274439907
LOC_Os01g60250	86.771452998	107.6580959862	122.1473746211	32.1461653789	58.0267802891	50.6481991249	9.950250601	11.6877898633	2.0796524942
LOC_Os01g60230	207.8899394743	272.3966589717	262.0122259309	239.6350510065	259.8310272948	283.9445478516	829.1875500871	870.7208651683	605.1996723332
LOC_Os01g60200	1043.6677541151	1045.5118449125	994.8903662885	689.6813663112	811.0854400415	647.6830312335	293.5323927309	360.373520786	253.7176042907
LOC_Os01g60190	2307.2770383988	2816.4513970069	3335.2340640278	5324.5739382163	5472.5701232691	4866.0641007718	2742.9524156883	4336.1700392955	1420.4026535293
LOC_Os01g60180	0	0	0	0	0	0	0	0	0
LOC_Os01g60170	3.6154772083	3.6126877848	2.4429474924	70.1370880994	55.4478122763	66.7635352101	81.2603799085	79.8665640661	81.1064472733
LOC_Os01g60160	0	0	0	0	0	0	0	0	0
LOC_Os01g60150	0	0	0	0	0	0	0	0	0
LOC_Os01g60140	0	0	0	0	0	0	0	0	2.0796524942
LOC_Os01g60130	0	1.4450751139	0	0	0	0	0	0	0
LOC_Os01g60120	57.847635332	86.7045068345	87.9461097272	188.4934242672	158.6065327903	186.4774604144	164.1791349173	120.7738285877	212.124554407
LOC_Os01g60110	103.0411004352	132.2243729226	106.2682159203	95.707901469	100.5797525012	90.5528408597	379.7678979399	335.0499760821	372.2577964594
LOC_Os01g60080	0	0	0	0	0	0	0	0	0
LOC_Os01g60070	0	0	0	0	0	0	0	0	0
LOC_Os01g60060	0	0	0	0	0	0	0	0	0
LOC_Os01g60050	39.7702492908	50.5776289868	47.6374761022	18.9954613603	38.6845201928	32.9980691268	14.9253759016	1.9479649772	20.7965249419
