Gene_ID	Bundle.Sheath.Cells	Mesophyll.cells
GRMZM2G087896	74.408523004	112.0955776757
GRMZM2G138756	1.9990349464	8.6860968673
GRMZM2G312510	83.4782185941	169.3414488401
GRMZM2G347836	43.7936729919	81.6942386401
GRMZM2G420684	129.4930415264	229.694846039
GRMZM2G047093	29.837447533	48.3725739336
GRMZM2G152975	8.8845997617	50.7312985139
GRMZM2G012758	2.8134565912	11.9059431199
GRMZM2G127117	3.1836482479	13.5033862194
GRMZM2G137535	1.1846133016	7.8624152678
GRMZM2G140451	12.5494971634	27.0317324923
GRMZM2G150683	51.0124102983	95.3973052498
GRMZM2G010221	32.2066741361	60.5031574896
GRMZM2G012865	31.0960991659	96.9885083397
GRMZM2G034471	9.1807530871	23.4374855127
GRMZM2G056247	5.6639323481	19.7184382883
GRMZM2G065928	23.9760796322	90.3304153855
GRMZM2G069722	27.8384125866	112.856859179
GRMZM2G084407	5.2545473841	24.9790953625
GRMZM2G085661	1.6658624553	10.3771401486
GRMZM2G090432	23.3961127057	42.5943227104
GRMZM2G123037	1.4067282956	7.5628946862
GRMZM2G129860	10.6430101312	27.1690127564
GRMZM2G138074	24.0624576879	51.2928996045
GRMZM2G138248	3.3317249106	25.9085303112
GRMZM2G172826	12.1052671753	45.7143287716
GRMZM2G181236	0.607114317	5.8681073954
GRMZM2G351259	94.3746043316	137.7397691677
GRMZM2G394688	38.4258939692	61.4017192345
GRMZM2G149717	7.0706606437	38.450954667
GRMZM2G055141	51.5059991764	74.5556647804
GRMZM2G099305	3.0355715852	19.3939576607
GRMZM2G134426	21.5451544221	51.1431393136
GRMZM2G302778	50.6792378072	82.8923209666
GRMZM2G701207	105.4059044195	151.2578937241
GRMZM2G105189	9.3288297498	31.5994213622
GRMZM2G112686	0.8144216448	8.2368159949
GRMZM2G159759	7.6999864601	37.1779921951
GRMZM2G369815	8.4403697736	19.1693172244
GRMZM2G384780	0.1480766627	6.1401719235
GRMZM2G110993	2.1471116091	10.2585799209
GRMZM2G028556	3.5538399047	19.3190775153
GRMZM2G042040	260.3928113485	320.1126216191
GRMZM2G066369	3.1836482479	13.2537857372
GRMZM2G077206	70.4844914426	333.5161676471
GRMZM2G085000	54.814278613	87.48496986
GRMZM2G146246	11.4019030275	35.1936683417
GRMZM2G146475	56.491246818	81.956319149
GRMZM2G178079	3.6932787618	15.4452779953
AC212023.4_FG004	4.2201848868	27.6307736555
GRMZM2G179301	49.9758736594	186.4390820167
GRMZM2G152258	58.3422051017	95.3598651771
GRMZM2G041328	387.4796071061	565.8692588481
GRMZM2G068179	59.89701006	98.2427507753
AC203535.4_FG004	125.7170866277	243.6599931576
GRMZM2G349062	94.6189308251	144.0072967932
GRMZM2G080650	12.8086313231	40.3603983749
GRMZM2G128935	7.6999864601	23.1462849464
GRMZM2G134270	15.770164577	29.727417727
GRMZM2G126261	3.9240315614	20.1427591147
GRMZM2G394500	1.0365366389	8.6860968673
GRMZM2G004466	31.8364824793	90.305455362
GRMZM2G078876	12.8607519613	40.2316461282
GRMZM2G137329	29.3932175449	116.4011860367
GRMZM2G429000	1.1105749702	12.392664065
GRMZM2G052610	125.4949716337	397.6135721164
GRMZM2G095206	13.0184065928	29.8210179087
GRMZM2G128146	14.5954230505	32.8524157928
GRMZM2G162527	12.364401335	106.7790873518
GRMZM2G169005	22.2114994042	64.6964456325
GRMZM2G455809	17.6211228607	60.7277979259
AC206788.3_FG015	18.8353514948	38.8216113868
GRMZM2G022242	10.43940472	27.2563729285
GRMZM2G105991	4.8865298689	17.2973135892
GRMZM2G173315	2.5913415972	14.0774673367
GRMZM2G304712	37.9816639812	58.3316332728
GRMZM2G328224	0.8144216448	8.0870557041
GRMZM2G373124	10.8466155424	56.9463505828
GRMZM2G036609	253.5072465332	863.9671177173
GRMZM2G036464	23.5441893684	67.1300503583
GRMZM2G386046	27.8013934209	71.847499519
GRMZM2G088235	72.8537180457	159.494709719
GRMZM2G079381	55.4547101791	203.5616752916
GRMZM2G104898	8.2182547796	53.9137046937
GRMZM2G142386	281.4196974511	1087.8961925598
AC191387.3_FG008	47.9028003817	85.9624069284
AC202129.3_FG001	48.0397712947	117.3173980802
AC203278.4_FG001	22.9254404533	82.1435195126
AC205122.4_FG003	62.7104666512	103.1848403722
AC233880.1_FG008	10.9576730394	23.9616465306
AC233900.1_FG002	0.4024805957	17.2656083847
AF466202.2_FG005	20.3605411205	36.6912712499
EF517601.1_FG021	38.3888748036	93.6964562112
GRMZM2G000936	15.7331454113	31.4871011441
GRMZM2G001750	165.4756705612	206.4820009625
GRMZM2G002130	21.9153460788	39.9859976479
GRMZM2G002786	12.9567079858	25.4592494387
GRMZM2G003426	54.9364418597	130.7407338823
GRMZM2G003642	3.9240315614	19.1693172244
GRMZM2G003682	5.441817354	14.3021077729
GRMZM2G003769	31.9105208107	51.9668209131
GRMZM2G003861	15.6220879143	29.6525375816
GRMZM2G003869	25.0989943267	77.3511902064
GRMZM2G004006	52.5672152566	130.1042526464
GRMZM2G004352	76.6296729445	211.98569165
GRMZM2G004396	5.8120090108	19.5437179515
GRMZM2G005061	2.2951882718	11.1571416658
GRMZM2G005265	8.6624847676	20.367399551
GRMZM2G005938	8.8105614303	21.6029219502
GRMZM2G005954	35.9271002863	113.5183004385
GRMZM2G006121	23.0629402147	91.1790570834
GRMZM2G006219	19.2499661503	68.0161320764
GRMZM2G006297	10.8836347081	36.5415109591
GRMZM2G007146	14.1413212873	43.4304843366
GRMZM2G007651	110.9587792705	162.3526352937
GRMZM2G007683	70.7411576604	109.82421329
GRMZM2G008309	1.924996615	11.1571416658
GRMZM2G009335	171.620852063	227.6356420403
GRMZM2G009901	17.584103695	37.6272730675
GRMZM2G010034	93.8806041484	646.1782147981
GRMZM2G010196	38.2778173066	87.4600098365
GRMZM2G010628	4.8124915376	25.9834104566
GRMZM2G010783	1.924996615	28.1549346734
GRMZM2G010929	54.3071160432	90.305455362
GRMZM2G010944	27.7643742552	46.2010497167
GRMZM2G010973	104.9123155191	219.9229870632
GRMZM2G011006	89.4753234332	157.9596667381
GRMZM2G011213	22.5429090796	53.9885848392
GRMZM2G011219	3.3767648953	12.2423689128
GRMZM2G011269	1067.5710396654	1550.4308507449
GRMZM2G011479	336.7263309675	480.7305335192
GRMZM2G011878	4.2201848868	16.8480327168
GRMZM2G012102	33.465325769	88.8827325993
GRMZM2G013378	6.4413348272	17.4470738801
GRMZM2G014400	24.5868958658	42.0140015835
GRMZM2G014695	32.3547507988	161.2918332088
GRMZM2G014720	13.9192062933	27.3312530739
GRMZM2G015226	5.3677790227	29.1658166364
GRMZM2G015869	44.5710754711	91.8779384156
GRMZM2G015906	5.108644863	17.9712348979
GRMZM2G016084	402.3242925412	618.4351209245
GRMZM2G017080	8.3134469209	39.6864770662
GRMZM2G017249	149.4833909902	397.0894110985
GRMZM2G017532	42.9422321814	115.8395849461
GRMZM2G017624	65.0426740886	119.9954330163
GRMZM2G017685	3.627878236	14.2272276275
GRMZM2G018275	25.8640570815	52.4535418583
GRMZM2G018579	74.7046763294	112.694618839
GRMZM2G019246	84.6998510613	132.5752974448
GRMZM2G019958	145.3742636004	197.0471026411
GRMZM2G020148	1.2586516329	11.381782102
GRMZM2G020201	38.0927214782	73.1579020636
GRMZM2G022090	56.6393234807	89.2196932536
GRMZM2G022538	50.5664174946	113.0153554369
GRMZM2G022921	33.0951341122	57.8823524004
GRMZM2G023504	318.1427097994	545.8013798788
GRMZM2G023652	1.8509582837	16.2115514808
GRMZM2G023946	9.5139255781	28.9786162729
GRMZM2G024071	26.9499526104	80.6459166044
GRMZM2G024293	5.552874851	17.3721937347
GRMZM2G024391	42.201848868	192.7414942801
GRMZM2G024959	2.1471116091	10.2960199936
GRMZM2G025024	5.3247662779	23.4693987193
GRMZM2G025227	19.6571769727	39.3495164119
GRMZM2G025409	8.2182547796	18.9446767882
GRMZM2G025659	39.0922389514	123.2527193415
GRMZM2G025731	301.9900138191	379.8170575328
GRMZM2G025806	3.7019165674	15.5001900995
GRMZM2G025882	264.6129962353	624.8748134296
GRMZM2G026576	1.702881621	9.0604975944
GRMZM2G026780	7.1076798093	31.3747809259
GRMZM2G027437	31.8364824793	53.8388245483
GRMZM2G027478	1788.0257020374	2565.0193809503
GRMZM2G027821	13.3268996425	35.9424697958
GRMZM2G028190	6.8855648153	19.6934782423
GRMZM2G028640	219.9456709334	488.7427090779
GRMZM2G029587	14.1413212873	46.5754504438
GRMZM2G030038	17.1768928726	37.2528723405
GRMZM2G030240	162.5881756387	235.2734168719
GRMZM2G030494	24.4326493446	60.0538766172
GRMZM2G031057	144.0415736362	204.6474374
GRMZM2G031308	24.0624576879	53.3895436759
GRMZM2G031354	136.3230775932	552.1587042239
GRMZM2G031568	144.855995281	390.1629976483
GRMZM2G031580	7.6999864601	18.7782764668
GRMZM2G031824	29.6042267892	50.4717140073
GRMZM2G032028	4.2201848868	29.9820102214
GRMZM2G032430	8.2922931109	31.749181653
GRMZM2G033117	58.8999605287	91.9827706192
GRMZM2G035741	33.2148294171	80.3800920882
GRMZM2G036351	19.2746455916	69.4775429168
GRMZM2G036505	50.1239503221	92.589299797
GRMZM2G037130	32.7989807869	74.3559843901
GRMZM2G037644	36.3898398572	81.956319149
GRMZM2G038217	2.1471116091	14.4518680637
GRMZM2G039536	76.0891931256	105.9554057523
GRMZM2G039841	152.5189625754	436.5512477285
GRMZM2G040030	65.7916952099	112.468908665
GRMZM2G040618	63.3397924676	142.7215571476
GRMZM2G040858	128.1571785014	606.059423727
GRMZM2G041175	39.5364689395	73.8318233723
GRMZM2G041258	38.3518556379	90.9044965253
GRMZM2G041714	29.7634092016	55.4487476746
GRMZM2G042032	16.4365095591	39.5367167754
GRMZM2G042666	9.4769064125	57.8823524004
GRMZM2G042992	8.1565561726	28.3046949642
GRMZM2G043530	5.108644863	22.0522028226
GRMZM2G043749	10.1432513946	35.7178293596
GRMZM2G044501	17.917276186	51.1805793864
GRMZM2G044900	82.281265546	115.2280637337
GRMZM2G044935	54.1960585462	81.581918422
GRMZM2G045581	54.3441352089	84.0904032932
GRMZM2G046348	14.4374746127	49.3460158239
GRMZM2G046849	334.6285782707	684.0326242818
GRMZM2G046870	17.1028545412	55.52362782
GRMZM2G046900	13.7711296306	45.2276078264
GRMZM2G046911	36.3158015259	62.7495618519
GRMZM2G047042	39.8326222648	83.4164819845
GRMZM2G047161	33.9033858986	52.7593024495
GRMZM2G047219	60.6990919804	84.6395243345
GRMZM2G047223	2.2951882718	12.1305835561
GRMZM2G047422	1.5548049583	11.3069019566
GRMZM2G047577	61.5258533496	110.4482144768
GRMZM2G048129	13.9192062933	60.9524383621
GRMZM2G048806	18.5836211682	54.6250660751
GRMZM2G049031	7.033641478	19.5437179515
GRMZM2G049185	2.6653799285	10.4083402117
GRMZM2G049636	14.7706471038	49.7578566236
GRMZM2G050131	24.5190274003	130.7157738588
GRMZM2G050193	12.6975738261	59.0804347269
GRMZM2G051808	25.1483532168	75.3793464023
GRMZM2G051952	0.5182683194	12.8045048648
GRMZM2G052479	203.0871428857	291.7330465095
GRMZM2G053801	19.3527677885	42.6213627621
GRMZM2G054267	89.6110603493	176.779543259
GRMZM2G054387	557.3975775482	798.1474699036
GRMZM2G054405	45.9037654353	142.5717968568
GRMZM2G054481	6.922583981	27.443573292
GRMZM2G055151	42.4190279708	69.9270912162
GRMZM2G055251	25.5802434805	41.8580012831
GRMZM2G055538	67.0046898693	97.7185897574
GRMZM2G056068	290.6744888695	355.0816495246
GRMZM2G056116	93.7325274857	178.1398659256
GRMZM2G056431	104.3200088683	304.5375513742
GRMZM2G056762	13.7341104649	33.0595841976
GRMZM2G057075	17.5162352221	32.4225681003
GRMZM2G057113	4.5903765435	13.7779467551
GRMZM2G057525	28.9119683911	63.6606036235
GRMZM2G057630	25.0249559954	59.1553148723
GRMZM2G058528	5.4788365197	16.1741114081
GRMZM2G059252	61.3037383556	112.7694989844
GRMZM2G059363	108.7499690026	145.2674820915
GRMZM2G059392	549.3459090141	798.0601094844
GRMZM2G059753	27.6162975925	71.0238179195
GRMZM2G060811	3.7019165674	18.1958753341
GRMZM2G061672	25.2100518238	48.7095345879
GRMZM2G061798	7.6259481288	27.1814927831
GRMZM2G062158	2.9615332539	11.7561828291
GRMZM2G062488	17.9542953517	61.214518871
GRMZM2G062738	104.4557457845	310.1810183581
GRMZM2G063162	1176.177514756	2056.2893781668
GRMZM2G063575	0.1480766627	5.0169697423
GRMZM2G063679	4.7384532062	15.6749104362
GRMZM2G064001	222.7073006927	378.7437754736
GRMZM2G064663	40.0547372589	73.2702222817
GRMZM2G065806	72.4465072233	157.472945793
GRMZM2G065884	5.1826831943	19.7683583877
GRMZM2G067067	6.092737684	15.8745908265
GRMZM2G068361	35.6494565437	117.8613488722
GRMZM2G068703	9.5139255781	25.6838898749
GRMZM2G069569	10.6245005483	65.5575673047
GRMZM2G069773	81.3681261507	119.5087120711
GRMZM2G069976	7.9221014542	32.12358238
GRMZM2G070659	7.8480631228	34.2015064151
GRMZM2G071154	24.3956301789	44.3290460815
GRMZM2G072041	6.1081623362	19.0195569336
GRMZM2G072586	0.3948711005	5.9973647888
GRMZM2G073192	11.5499796902	27.6307736555
GRMZM2G073743	15.770164577	33.9955860152
GRMZM2G073892	34.1316707511	60.1287567626
GRMZM2G074017	9.1067147557	32.5728632525
GRMZM2G074083	67.9671881768	197.1119987921
GRMZM2G074138	15.2778096735	30.4013390356
GRMZM2G074193	5.7009515137	20.741800278
GRMZM2G074238	24.9879368297	41.3712803379
GRMZM2G075502	216.4140425282	273.7368515881
GRMZM2G075622	8.8845997617	20.4422796964
GRMZM2G076630	31.6884058166	50.843618732
GRMZM2G076631	82.4071307092	127.4179274299
GRMZM2G076771	126.4204507755	478.858529884
GRMZM2G077024	7.2680961942	29.4403771721
GRMZM2G077541	134.9718780461	200.2295088209
GRMZM2G078723	4.9605682003	14.6765085
GRMZM2G078887	33.0951341122	52.7156223672
GRMZM2G079403	19.9533302981	42.0701616926
GRMZM2G079616	28.8749492254	118.8347907625
GRMZM2G079683	0.8144216448	7.1136138138
GRMZM2G079873	53.1595219074	106.7042072064
GRMZM2G079938	64.4133482722	132.3880970813
GRMZM2G080129	11.5869988559	29.3530169999
GRMZM2G080320	1.4067282956	7.5628946862
GRMZM2G080530	52.0489469372	74.5057446809
GRMZM2G080725	8.3910108836	35.1936683417
GRMZM2G081529	41.0542547321	83.921922966
GRMZM2G081826	61.7849875093	106.5918869883
GRMZM2G082199	0.6663449821	8.985617449
GRMZM2G082399	3.1466290823	15.9869110446
GRMZM2G082894	86.4345515437	136.5585348739
GRMZM2G083058	508.7914130187	866.4381625157
GRMZM2G083091	19.1018894876	50.2445775688
GRMZM2G084325	4.8124915376	30.9255000535
GRMZM2G086242	44.0898263173	149.890083043
GRMZM2G086464	92.6219525155	212.5472927405
GRMZM2G086789	9.0326764244	20.7792403507
GRMZM2G087226	0.2961533254	8.9481773763
GRMZM2G087590	187.4897343905	410.8174377317
GRMZM2G088138	680.7084184071	1237.3944028668
GRMZM2G088356	45.6816504413	173.7231853739
GRMZM2G088511	143.8194586421	296.7500162518
GRMZM2G088669	208.0477110859	322.4339061268
GRMZM2G088847	315.3662723738	547.7857037321
GRMZM2G088849	28.5047575687	57.4330715279
GRMZM2G089736	7.8196817649	29.074712457
GRMZM2G090595	3.8499932301	15.9744310179
GRMZM2G090609	3.7019165674	16.0992312627
GRMZM2G090669	0.5923066508	6.8140932321
GRMZM2G091124	8.5884464363	59.3799553085
GRMZM2G091433	7.4778714661	26.7696519834
GRMZM2G091825	66.6344982126	112.320218112
GRMZM2G092743	16.7326628845	34.3699867423
GRMZM2G092981	43.3124238382	74.5057446809
GRMZM2G093441	10.0136843147	22.0896428954
GRMZM2G094532	14.2153596187	63.9476441784
GRMZM2G094792	30.2446583554	51.0682591682
GRMZM2G095082	78.499140811	193.1421030581
GRMZM2G095185	45.829727104	77.9502313697
GRMZM2G095492	16.5845862218	82.218399658
GRMZM2G095670	8.3369217734	22.7406841563
GRMZM2G096391	537.2961705874	903.6535947835
GRMZM2G096655	2.2951882718	10.7827409387
GRMZM2G096815	38.4999323006	58.7809141453
GRMZM2G097249	6.7374881526	16.2864316262
GRMZM2G097421	11.1797880334	23.3626053673
GRMZM2G097995	14.3634362814	36.429190741
GRMZM2G098239	2.4432649345	16.8480327168
GRMZM2G098496	31.3182141599	49.2711356784
GRMZM2G099007	24.3921045476	43.7736850006
GRMZM2G099036	173.1756570213	418.4676926125
GRMZM2G099466	5.839773385	20.1801991875
GRMZM2G100988	74.408523004	142.3471564206
GRMZM2G101523	4.4052807152	13.1040254464
GRMZM2G101760	19.1018894876	44.4039262269
GRMZM2G101818	56.3431701553	220.8215488081
GRMZM2G102346	15.1593483434	42.7940031007
GRMZM2G102802	36.8217301209	67.9786920037
GRMZM2G102923	11.0317113707	31.0378202716
GRMZM2G102927	2.1471116091	11.4941023201
GRMZM2G104118	21.6932310848	37.1031120497
GRMZM2G104166	6.9349237031	17.3971537806
GRMZM2G104397	54.5292310373	81.6131185075
GRMZM2G105473	262.8360762829	388.0289135041
GRMZM2G106293	10.1432513946	39.9859976479
GRMZM2G107096	8.736523099	44.5536865177
GRMZM2G107116	22.803806055	58.7809141453
GRMZM2G107408	28.9489875568	48.5972143698
GRMZM2G107417	4.8865298689	16.2489915535
GRMZM2G107609	110.4651903702	152.0066951782
GRMZM2G107968	32.0585974734	58.9306744361
GRMZM2G108103	4.0721082241	18.2707554795
GRMZM2G109668	0.8144216448	6.2524921416
GRMZM2G109818	19.3074339997	35.1309116513
GRMZM2G110236	9.2177722527	25.2146409612
GRMZM2G110294	575.1297579058	1486.8950473662
GRMZM2G110381	7.8480631228	22.6886840586
GRMZM2G110997	53.6901299512	77.7879910297
GRMZM2G111238	10.8095963767	23.7370060943
GRMZM2G111501	22.3595760669	49.6954565049
GRMZM2G111720	21.3909079009	39.4181565477
GRMZM2G113252	1.4067282956	8.6112167219
GRMZM2G113340	142.3016728495	702.6752845085
GRMZM2G114469	54.566250203	142.796437293
GRMZM2G114702	104.6902005251	157.2483053568
GRMZM2G114751	118.7574834811	256.4644980223
GRMZM2G114945	24.5190274003	130.7157738588
GRMZM2G115342	26.3946651253	42.9437633915
GRMZM2G115674	68.6335331589	110.8226152038
GRMZM2G116327	18.9908319906	46.3133699348
GRMZM2G116434	17.473046198	35.1936683417
GRMZM2G116577	1.3326899643	7.33825425
GRMZM2G116614	19.6941961384	87.0856091095
GRMZM2G116681	20.1631055678	39.9111175025
GRMZM2G117189	8.736523099	21.9398826045
GRMZM2G117513	23.7996216116	70.4060567199
GRMZM2G117517	0.2961533254	6.065291778
GRMZM2G117558	66.4864215499	133.5112992624
GRMZM2G117993	6.7374881526	22.4640436224
GRMZM2G118104	92.8810866752	241.7879895224
GRMZM2G118979	27.2090867701	45.3024879718
GRMZM2G119272	14.9557429322	41.2589601198
GRMZM2G119311	6.6634498213	24.1114068214
GRMZM2G119769	30.7999458405	96.8949081579
GRMZM2G120035	1.8509582837	9.5097784668
GRMZM2G121516	24.4001547428	46.5403578037
GRMZM2G122762	77.8883245774	173.5721770557
GRMZM2G123143	4.4422998808	24.036526676
GRMZM2G123428	19.7682344697	50.6938584412
GRMZM2G123558	4.8124915376	24.4858075484
GRMZM2G123732	6.811526484	18.6451562066
GRMZM2G123831	21.3970777594	37.0656719769
GRMZM2G124179	3.4798015733	15.5750702449
GRMZM2G125977	65.227769917	96.1835467765
GRMZM2G126338	12.364401335	52.1689973057
GRMZM2G126386	98.1007890352	128.1199287931
GRMZM2G126507	81.4051453164	109.4747725865
GRMZM2G127386	9.4769064125	55.2016431948
GRMZM2G128012	33.0951341122	71.3233385011
GRMZM2G128466	69.8089798117	99.9949461778
GRMZM2G128518	59.2306650778	125.0498428313
GRMZM2G129291	3.7759548987	12.8419449375
GRMZM2G129675	3.7019165674	18.1584352614
GRMZM2G129815	6.6634498213	18.9446767882
GRMZM2G130010	14.9002141836	30.1205384904
GRMZM2G130339	17.1028545412	31.749181653
GRMZM2G130432	6.6819594041	16.7606725447
GRMZM2G130505	2.3692266031	17.8963547525
GRMZM2G130813	3.3317249106	12.6547445739
GRMZM2G130959	67.2268048634	93.60018176
GRMZM2G132577	55.6768251732	95.6968258314
GRMZM2G133302	5.3677790227	17.2598735165
GRMZM2G133430	7.1076798093	26.8819722015
GRMZM2G133684	33.5393641003	90.9793766707
GRMZM2G133958	20.0520480708	39.087435903
GRMZM2G134219	9.0326764244	46.3508100075
GRMZM2G134235	0.1480766627	4.9420895969
GRMZM2G134264	13.5119954709	100.0398742651
GRMZM2G134430	43.3864621695	70.8366175559
GRMZM2G134957	36.7045027654	56.1101889565
GRMZM2G135795	6.2192198332	20.8915605688
GRMZM2G136794	9.6249830751	25.3843692933
GRMZM2G137375	13.4749763052	29.1283765637
GRMZM2G138190	55.2325951851	156.199983321
GRMZM2G138842	23.7663043625	50.0948172779
GRMZM2G139041	6.3672964959	21.6403620229
GRMZM2G139374	27.5422592612	62.4500412703
GRMZM2G139861	2.5913415972	10.2960199936
GRMZM2G140758	14.2153596187	39.0125557576
GRMZM2G140782	112.9084553046	191.6931722444
GRMZM2G140917	37.6114723244	63.872764033
GRMZM2G141665	36.4762179129	80.6296925479
GRMZM2G141760	17.0288162099	38.7879153213
GRMZM2G142507	161.1444281774	277.6181391001
GRMZM2G143402	40.5835824796	67.677745135
GRMZM2G143703	12.364401335	31.2999007805
GRMZM2G143791	1.0365366389	6.5894527959
GRMZM2G143917	198.4967663421	470.4719535983
GRMZM2G144180	20.3605411205	37.2903124132
GRMZM2G144207	11.8831521812	27.5933335828
GRMZM2G144483	19.6349654733	41.5584807014
GRMZM2G144742	249.1389849837	468.7871503266
GRMZM2G145527	40.0547372589	69.7508554475
GRMZM2G146240	89.8887040919	140.3753126165
GRMZM2G146878	49.3835670087	88.658092163
GRMZM2G147221	11.3278646961	33.5463051428
GRMZM2G147266	13.9932446246	45.1152876083
GRMZM2G147279	64.0431566154	175.8934615633
GRMZM2G147288	42.9422321814	114.8287029831
GRMZM2G147787	12.8826696544	37.4026326313
GRMZM2G148864	27.3941825985	46.9498511708
GRMZM2G149115	46.5701104175	72.4091006095
GRMZM2G149796	6.4043156615	36.8784716134
GRMZM2G149894	33.7614790944	57.9572325458
GRMZM2G150367	212.6380876295	260.8824266014
GRMZM2G150648	34.3044268551	65.7697277142
GRMZM2G150758	50.9383719669	93.974582487
GRMZM2G151230	3.3317249106	17.5968341709
GRMZM2G151434	7.6259481288	18.2707554795
GRMZM2G151863	7.9221014542	18.345635625
GRMZM2G152126	4.0721082241	16.8480327168
GRMZM2G153103	8.736523099	39.087435903
GRMZM2G153181	17.4360270323	38.450954667
GRMZM2G153582	94.1520780547	218.1820236825
GRMZM2G153745	29.3932175449	60.5031574896
GRMZM2G154505	8.8105614303	66.6433294131
GRMZM2G154725	30.9110033375	59.8666762537
GRMZM2G155357	36.7970506796	68.5153330483
GRMZM2G155387	2.772735509	11.3443420293
GRMZM2G157010	14.8817046008	31.2999007805
GRMZM2G157296	63.6137342936	104.1358182189
GRMZM2G157729	33.2061916093	63.872764033
GRMZM2G158197	9.3658489154	32.12358238
GRMZM2G158595	87.3652309898	135.6079433338
GRMZM2G159908	2.5173032658	12.5798644285
GRMZM2G159956	10.8095963767	22.5351797605
GRMZM2G160064	22.1029098491	66.1628484776
GRMZM2G160174	33.3912874376	53.0900230943
GRMZM2G160560	9.8841172349	40.0234377206
GRMZM2G161154	345.8700648889	684.4294890524
GRMZM2G162451	68.855648153	229.8071662571
GRMZM2G162800	10.5134430513	24.2611671122
GRMZM2G162814	96.3608882485	189.4717279057
GRMZM2G163578	7.4778714661	31.4496610714
GRMZM2G163996	64.2652716095	103.8462816317
GRMZM2G164131	5.7749898451	18.083555116
GRMZM2G164378	108.5772129208	151.2204536514
GRMZM2G165944	6.0711431705	20.2176392602
GRMZM2G165960	1.4807666269	7.4880145408
GRMZM2G166671	0.8884599762	13.029145301
GRMZM2G166811	22.5076527296	63.498363306
GRMZM2G166855	2.7394182599	15.7248305357
GRMZM2G166877	268.0187594772	387.223951941
GRMZM2G166971	17.9913145174	39.7613572116
GRMZM2G167669	104.9863538505	140.6997932216
GRMZM2G167694	108.5401937551	143.6201188925
GRMZM2G167758	39.2403156141	78.3995122422
GRMZM2G167892	319.3273231009	414.611365124
GRMZM2G168335	61.2297000242	95.0603445954
GRMZM2G168629	20.7307327772	38.5146027906
GRMZM2G168855	10.3838759715	22.5576438042
GRMZM2G168890	4.7384532062	16.698272426
GRMZM2G169182	53.6407710611	92.7390600878
GRMZM2G169486	11.9508443688	31.2250206351
GRMZM2G169699	72.8272757814	250.9233672621
GRMZM2G170338	3.8253137865	15.2505896173
GRMZM2G171333	34.1316707511	94.1992229232
GRMZM2G173563	7.9591206198	23.774446167
GRMZM2G174719	1.3326899643	7.712654977
GRMZM2G175401	11.1797880334	24.410927403
GRMZM2G175816	49.9758736594	85.887526783
GRMZM2G176362	143.5109655702	323.1203074846
GRMZM2G176585	14.7953265451	39.2896122956
GRMZM2G176837	35.0201307273	62.5998015611
GRMZM2G177138	10.6245005483	32.8723838341
GRMZM2G177508	910.3383030808	2241.5371527878
GRMZM2G177895	97.8416548755	263.8776324177
GRMZM2G177982	1.4067282956	29.1283765637
GRMZM2G178752	8.3663314422	45.8640890624
GRMZM2G179292	58.9752328347	216.0847556348
GRMZM2G179432	142.733563091	322.5212663214
GRMZM2G179507	25.3581284865	62.3002809794
GRMZM2G179518	128.5860719674	308.2877986318
GRMZM2G179658	3.2576865793	19.1318771517
GRMZM2G179703	5.330759857	14.3021077729
GRMZM2G180552	0.222114994	4.879689476
GRMZM2G181000	48.5136166153	85.1349813216
GRMZM2G300139	6.9596031466	19.9929988239
GRMZM2G302639	275.2745159493	465.7545044376
GRMZM2G304091	33.465325769	66.6433294131
GRMZM2G304108	3.7019165674	21.1536410778
GRMZM2G305280	10.1062322289	41.5959207741
GRMZM2G305851	70.7066064367	185.553000321
GRMZM2G306105	316.2917515157	758.7230733463
GRMZM2G307992	26.8018759477	48.5972143698
GRMZM2G308689	7.7370056258	17.9712348979
GRMZM2G309152	108.7278750761	168.4595865658
GRMZM2G310755	310.4576485043	458.2335367173
GRMZM2G312817	374.8930907771	780.775276169
GRMZM2G312910	442.6751831255	1460.9116369097
GRMZM2G313009	60.0598943889	125.2370431948
GRMZM2G315321	26.0614926343	63.4234831606
GRMZM2G317330	15.1038195948	35.3808687053
GRMZM2G317743	0.1480766627	5.7657711964
GRMZM2G319781	4.0350890584	19.9805187972
GRMZM2G323888	7.1817181407	27.6682137282
GRMZM2G324471	130.4185206683	232.6950438899
GRMZM2G324478	12.142286341	47.7735327703
GRMZM2G325683	3.9240315614	40.0608777933
GRMZM2G325693	3.5538399047	27.2563729285
GRMZM2G326235	5.5047499357	46.3545540148
GRMZM2G326545	3.7019165674	11.4566622474
GRMZM2G328545	2.7394182599	15.3504298086
GRMZM2G331782	27.0980292731	66.5684492677
GRMZM2G332654	12.142286341	29.2781368545
GRMZM2G333049	0.3701916567	9.360018176
GRMZM2G334457	12.4014205007	24.4858075484
GRMZM2G335635	3.7759548987	21.6403620229
GRMZM2G339435	3.2576865793	10.6704207206
GRMZM2G339866	58.7864350898	105.2066042982
GRMZM2G341658	7.9961397855	29.5776574362
GRMZM2G343563	4.2201848868	19.3939576607
GRMZM2G344061	87.8094609779	146.465564418
GRMZM2G344205	278.1249917061	412.8516817069
GRMZM2G344521	10.4023855543	32.5728632525
GRMZM2G344848	0.8884599762	6.5894527959
GRMZM2G345493	267.6485678205	1432.0827809276
GRMZM2G345700	22.9950717418	79.640026676
GRMZM2G346263	43.6085771636	116.4635861329
