Gene	Maternal.transfer.zone_8DAP	Maternal.transfer.zone_14DAP	Maternal.transfer.zone_20DAP	Basal.endosperm.transfer.layer_8DAP	Basal.endosperm.transfer.layer_14DAP	Basal.endosperm.transfer.layer_20DAP
GRMZM2G013600	20.48974332	55.991942065	60.19673492	14.597937285	47.74767816	42.493694175
GRMZM2G146374	19.407827625	87.390678225	119.5982529	36.52381629	99.09480672	182.19253555
GRMZM2G302712	87.070002015	63.1135511	126.738774425	96.584883195	67.45431642	35.383084695
GRMZM2G090177	56.05437558	49.81271338	104.2072822	40.396338615	19.3370617685	12.354628295
GRMZM2G120304	166.3984008	84.516057685	56.915457405	86.331371505	30.75697886	26.425104165
GRMZM2G024310	28.48814288	42.33881097	70.93620344	28.331580355	47.380246725	42.885155925
GRMZM2G101571	24.727489435	52.609287515	34.589181705	17.7459624705	36.772102825	42.309486325
GRMZM2G442129	22.37805685	71.798333945	98.46779689	16.6774458125	28.789074335	15.70595378
GRMZM2G064366	76.72757539	61.544092505	59.800983485	61.02575633	32.74734402	38.809900345
GRMZM2G161780	53.519535725	46.67398243	30.006030205	59.327722825	38.90605063	36.76181211
GRMZM2G178968	100.55188647	51.924551785	80.956478665	160.9325327	118.88561325	112.6822978
GRMZM2G155877	51.627801975	89.53869132	186.5855381	32.824729025	32.03587206	27.0830371
GRMZM2G035807	27.726574725	51.55904519	39.26103288	23.993070085	40.799184915	37.8193184
GRMZM2G153250	13.5669061425	56.43268757	40.50105709	11.6554005755	46.386500515	30.389182385
GRMZM2G427014	19.292624635	59.30881479	226.61751	50.99731395	122.1531733	66.412300685
GRMZM2G105712	54.377826605	58.42212474	71.558487195	42.620519065	51.42974667	34.976175195
GRMZM2G096123	77.524064025	39.409476415	57.33654888	101.43906048	57.55409676	61.394600105
GRMZM2G025281	17.889365315	59.02218747	43.665968315	3.809837638	42.20309997	42.468931475
GRMZM2G065953	6.158921058	42.856726175	27.071137795	9.1175170015	14.016560847	5.108305494
GRMZM2G069542	24.43101885	43.76149967	43.30692745	14.52783824	37.078708835	35.66831126
GRMZM2G466545	13.017369015	68.79968759	45.225333305	26.623362525	97.120010855	156.6583958
GRMZM2G028929	44.747444805	45.59743396	51.801735345	66.08026207	67.355758375	55.02483486
GRMZM2G101287	9.524823019	47.70674445	47.36759132	0	39.394218595	26.485017625
GRMZM2G079458	34.44572376	72.33625832	58.724296245	17.390540345	21.141683495	15.57227328
GRMZM2G574782	38.519552915	44.18367049	35.591620535	14.4841689	15.738702495	19.201354165
GRMZM5G843434	0	40.45940955	16.728794015	13.1918571875	22.88048356	6.7363733245
GRMZM2G128807	90.694068065	54.085235455	22.56853234	53.06768135	25.582110525	5.9946429345
GRMZM2G431703	43.64688454	56.349869235	34.579351395	58.514523085	55.81387421	57.04320101
GRMZM2G122810	37.045890935	49.13933866	46.9494538	20.298110875	22.698268805	22.930819355
GRMZM2G076597	6.2862242025	52.9177021	37.319644025	10.257382491	28.47947984	22.83671565
GRMZM2G130868	139.87353095	60.315736415	74.621952905	69.37467805	43.13618266	23.697910515
GRMZM2G101938	87.14374532	66.575066145	39.183242515	65.05937694	100.32090961	75.184467655
GRMZM2G172369	78.696386225	59.088540125	18.57251875	31.79936279	4.424920294	0.596671831
AC233866.1_FG006	53.85524536	45.45635981	73.336731045	153.0640345	43.303555875	56.44348323
GRMZM2G013236	37.456962035	75.45628616	141.04753565	19.21454024	57.954374745	70.02807717
GRMZM2G092137	27.88565737	56.362708885	31.70194257	5.4395421355	3.523130309	1.263648456
GRMZM2G438551	66.51242903	54.499062565	94.787558475	63.994083555	63.798309935	72.03768403
GRMZM2G021464	42.742383305	53.93949215	46.28081088	8.89368058	33.22893538	9.516850344
GRMZM2G051055	33.220934585	50.891444595	54.719940745	13.40825907	44.617451235	26.154139015
GRMZM2G451882	15.38128896	58.68943697	23.11996729	12.8529056485	11.3755166525	14.181497255
GRMZM2G041181	47.60028662	68.737987455	55.53463434	25.02884332	71.481374955	69.0583353
GRMZM2G316749	26.87931084	45.542436135	20.0339956435	1.836749548	36.36812623	34.5773027
GRMZM2G031496	61.519322985	61.733608455	70.072069575	40.45521749	36.945193725	41.02335114
GRMZM2G143389	20.0913374	45.14660704	16.5599740575	10.828455357	7.652571075	9.632212454
GRMZM2G175642	8.8741901915	52.389112485	46.506504435	2.126614333	15.87096215	16.944517475
GRMZM2G085254	35.271614005	68.294782515	61.61729022	20.087116765	76.974556225	48.01135561
GRMZM2G152929	36.000681265	73.495678985	133.5900337	6.600005375	18.68166966	49.04306812
GRMZM2G121942	45.81387266	58.653999365	87.37869327	4.6342838285	35.327605845	48.477302325
GRMZM2G065083	35.6090534	68.815156215	91.908976615	36.965338145	194.7243006	87.377288035
GRMZM2G046459	118.60388655	87.77555577	139.9208091	142.146791955	33.79503548	14.87746898
AC196156.3_FG003	169.8674826	82.761726805	436.6746282	77.331834265	75.52007378	42.863988645
GRMZM2G427054	28.092295215	55.43822589	14.49353825	5.433741305	3.9775192735	0
GRMZM2G011592	74.936190145	66.701444315	140.3223758	87.175816745	110.932185215	188.4724197
GRMZM5G855891	34.750345755	40.347156935	42.211576485	31.89763272	24.78490724	25.50872253
GRMZM2G002627	3.082737298	45.06739338	11.458797232	0	13.1200232705	1.190085481
GRMZM2G124965	34.422681155	58.054659615	74.96444018	44.66967048	59.71932898	49.282347835
GRMZM2G101142	34.595536235	50.43097566	11.85810807	1.211753209	1.638308855	0
GRMZM2G070068	32.74350413	35.12254752	74.68194442	14.43667907	41.97808981	32.974785515
GRMZM2G109743	35.353171955	40.183340105	39.07223965	18.0396602985	22.47793078	18.883048375
GRMZM2G116876	37.25066301	50.6186508	41.339515035	40.09544301	14.75305772	9.165907592
GRMZM2G067575	68.59216394	52.57836086	15.197139885	0	1.676147823	0
GRMZM2G042582	39.57373901	52.30594622	39.7973545	27.500742815	46.90797923	43.97469964
GRMZM2G104456	36.364184265	76.948071425	70.30149711	13.133398155	49.612416115	41.95128295
GRMZM5G867518	120.274222725	48.52439288	80.482244205	57.93519268	66.62583454	65.96282948
GRMZM2G068586	29.108139795	57.91542572	60.287655975	12.201040373	36.7773641	25.194797795
GRMZM2G020523	27.710469485	46.490254905	51.51928844	14.841925095	10.6636537905	2.1390678745
GRMZM2G015906	53.92753745	47.01571707	34.629755855	10.113336085	2.3085584315	4.0736071485
GRMZM2G416061	40.751249195	43.666714145	137.05492946	41.395682935	109.548996065	189.44724855
GRMZM2G158197	41.256976355	50.59371516	67.35669209	21.729251325	14.669533725	19.51108888
GRMZM2G350800	34.246503235	51.698520745	80.31187835	35.046270785	36.009416615	27.85047669
GRMZM2G085750	86.67102007	42.04435635	42.07392526	26.01748528	75.72808732	74.672454255
GRMZM2G147856	35.654245115	56.01277941	50.51696571	35.89899584	28.649000085	51.544912075
GRMZM2G300841	20.237893345	64.078313695	67.377308115	27.254599795	106.373097995	81.450216495
AC149818.2_FG006	33.937650435	48.503690365	44.60187464	23.57965415	19.451352595	38.204388445
GRMZM2G035502	77.988413885	62.358846245	73.405557255	44.983223805	37.904914805	44.37567011
GRMZM5G844562	56.481106305	54.464046375	77.99426878	12.443846358	18.4212259	2.4328799315
GRMZM2G179885	0	67.783560215	146.61564725	1.1534069005	16.26491938	10.2161485675
GRMZM2G028500	71.546215765	88.94842484	131.393181	56.65621545	64.258573655	102.4546632
GRMZM2G018589	16.99554071	55.71329114	46.32208039	9.6901663425	14.245394501	11.5254936205
GRMZM2G144547	27.87323396	56.6529372	53.48182484	14.829339705	31.13993467	38.92453982
GRMZM2G111611	21.74340723	43.393936825	84.25642516	25.85394473	45.72254653	60.063111095
GRMZM2G409104	149.41090315	72.77238497	73.19823843	193.0205821	27.083870545	26.581910605
GRMZM2G079236	41.408896485	52.799938375	43.29578257	20.1822437735	11.778154129	3.9018844945
GRMZM2G158034	95.18682327	56.572455625	71.247352085	124.52549155	95.80191464	67.086813755
GRMZM2G080222	54.781043365	45.67707461	53.556477265	85.84720254	43.186358495	37.495363405
GRMZM2G033430	32.24775299	72.313448485	134.439509465	17.008520105	68.67694238	55.64124135
GRMZM2G152925	56.0623322	43.883278915	66.37107128	41.78327305	58.48296615	61.882412015
GRMZM2G156476	26.33269577	64.532060075	45.676701875	6.93356019	29.4540209	39.447823235
GRMZM2G105005	23.36769416	58.70533337	38.75667248	12.065019492	58.306498775	82.316049315
GRMZM2G174481	38.565113115	56.93643053	33.50816065	16.461833485	39.30340518	28.665660375
GRMZM2G058250	40.514130275	67.66665754	54.83271736	16.24565472	6.471621795	10.948342825
GRMZM5G823318	8.712753517	51.979204795	47.32121473	3.856273974	60.93191297	26.65990571
GRMZM5G866627	40.803340315	46.681093515	127.87876145	28.447884895	36.82332976	38.848385465
GRMZM2G152056	61.991315685	74.84269919	224.3232097	105.095800905	102.19075482	109.479559195
GRMZM2G173878	37.4744091	61.73792181	54.98342876	44.3851049	55.600217215	97.425820715
GRMZM2G154278	42.520661255	68.194601955	110.95955355	7.433515285	75.123026565	58.837301865
GRMZM2G131815	38.39047721	63.065675535	111.56503854	21.37314164	73.018675185	88.3386964
GRMZM2G136455	46.353616985	56.116842395	73.54287184	9.9606752235	16.97539039	27.72084803
GRMZM2G047347	5.7577749425	58.196971145	32.39508695	1.513371761	14.69858377	12.56210253
GRMZM5G800558	90.130296955	41.529542185	183.45114065	20.8037184535	24.098128175	21.6574324175
GRMZM5G866843	21.20252307	59.404193895	66.118774095	11.346078378	23.693346115	25.745488915
AC209080.3_FG004	66.488237535	54.2849981	104.80526345	5.568351698	39.482140455	67.156664525
GRMZM2G090213	50.20607454	94.909527695	110.81992482	23.378002785	82.719341255	92.756508625
GRMZM2G468740	83.879321	52.461510345	54.069756645	31.87889865	2.95443615	3.745508985
GRMZM2G123876	10.4442683215	63.458211735	40.31244844	8.369943466	30.586699955	20.090796235
GRMZM5G826911	55.23675205	60.267717425	56.76963773	28.755638955	14.4210997715	14.87111485
GRMZM2G074898	71.812558595	71.835841895	90.6823555	104.53748042	78.14817663	69.82542348
GRMZM2G161302	6.9270161935	67.49890747	35.01621704	6.948602335	28.428715355	28.382213715
GRMZM2G049912	0.919484542	43.65424934	14.204719885	19.72914521	66.18058009	45.169484985
GRMZM2G097995	10.956461115	32.048648309	50.47965369	6.5624975965	9.941911838	15.21524915
GRMZM2G052875	63.39427885	61.823931095	44.394130935	60.072439965	35.798786175	38.448672835
GRMZM2G134256	60.64022618	46.947395395	58.205741945	38.308392075	26.574372755	25.438987065
GRMZM2G052088	48.88752644	45.76679072	47.628152125	64.908551075	40.123210825	54.87213454
GRMZM2G108355	17.8410946395	59.81660792	30.981251515	8.2707799865	24.22499902	19.20916694
GRMZM2G009854	30.036789085	99.953336345	136.99714535	1479.8172275	347.5256786	413.3110475
GRMZM2G131249	41.131090175	45.498381055	104.63453795	27.9763649	28.984616675	37.723654105
GRMZM2G376416	209.95056175	87.33402647	45.114789945	106.298348115	17.75672813	2.4136873915
GRMZM2G177659	42.108225665	51.080965675	27.832953255	20.478382565	8.3184485785	3.493791947
GRMZM2G053027	13.985455585	41.88252749	24.87356735	7.3941353355	18.70180656	19.573259885
GRMZM2G078164	54.3845188	76.353388185	89.37253684	17.94040971	6.7010176265	12.619338775
GRMZM2G111579	23.62903206	54.17377813	21.7231067	15.331796045	59.8034603	36.527306175
GRMZM2G180704	20.01072368	43.803786115	40.235830945	7.41567693	31.65779407	26.225590825
GRMZM2G352415	116.039742	54.057384155	129.21987944	149.16188095	79.97782914	81.26408037
GRMZM2G083382	94.687151805	71.552635575	81.79762756	15.08204093	30.148862855	14.289695905
GRMZM5G858197	28.60426208	66.139887975	21.316882265	11.746060725	13.774249851	6.631201399
GRMZM2G372398	91.19143309	47.08489567	48.339327105	86.344404905	55.69472705	34.43967222
GRMZM2G122811	76.509259545	47.012774825	62.255462445	33.817165255	34.35478114	27.695797945
GRMZM2G106133	69.81396469	43.995130375	23.87180885	55.66182351	88.54347071	46.91206607
GRMZM2G094497	27.91850031	52.665792225	36.818390955	30.822841645	36.425363625	32.83229553
GRMZM2G159016	140.18690205	77.250043725	53.18393245	209.3506973	62.842329175	42.69008995
GRMZM2G702426	107.2063912	48.126038865	47.86568003	78.607421605	31.13971331	17.11642554
GRMZM2G077316	72.96418518	56.780499595	90.029575425	83.008607335	30.2540742	17.226340635
GRMZM2G481755	92.22727654	54.598004915	41.16970526	78.29320809	25.26672899	19.801696795
GRMZM2G151516	98.91374613	73.271370665	20.81610939	14.36505803	14.44138006	0
GRMZM2G069018	47.622200615	57.327123275	60.939252015	18.48714221	66.09555832	35.677269405
GRMZM2G092085	54.57841658	45.47105821	44.13157201	101.568748605	24.13685382	14.7035291
GRMZM2G146173	47.353119955	59.694245075	121.22788555	6.534412715	4.439284705	8.315018505
GRMZM2G120300	19.077778285	52.519262235	42.37285213	15.7723388	30.950244105	43.861404255
GRMZM2G011636	32.764241195	52.094155635	34.13081605	12.58601425	40.383002325	46.81799091
GRMZM2G019284	50.8286639	56.06210783	45.065206025	39.51583065	44.157455	55.33503426
GRMZM2G152808	41.961842275	58.69556409	55.626008545	9.965766279	32.69482306	29.192424815
AC199820.4_FG006	14.31635431	86.49213143	86.793982335	440.61939815	356.49786305	1333.511266
GRMZM2G114371	33.671202795	54.121278655	42.150039715	27.505664785	28.2637371	59.264642205
GRMZM2G031660	31.503913655	45.209165305	47.817781625	18.8343461125	14.672638005	26.19099196
GRMZM2G157202	177.66217345	53.24191569	92.158717915	148.863029005	39.011096075	10.4131155125
GRMZM5G846811	49.246647115	44.319642715	65.33082345	10.613690105	36.565174085	20.46071399
GRMZM2G029486	48.48264973	46.175652325	53.89414515	15.84759733	18.28083455	13.107767341
GRMZM5G829337	104.181468825	62.837756875	187.017727105	0	107.19285506	50.588769415
GRMZM2G556515	45.407735685	54.89567069	84.01744061	43.586137775	61.035101275	17.72442063
GRMZM2G481843	57.795859185	56.45143324	39.299200925	12.67449257	18.61351198	13.24355693
GRMZM2G075117	29.92708802	43.367344125	14.793707605	33.757176095	28.81839309	30.665265665
GRMZM2G032047	48.291147045	92.920672705	90.95071558	21.20209134	63.827604595	81.74751986
GRMZM2G117811	244.84643655	105.410177465	221.48300325	197.41901305	77.671931575	108.171997985
GRMZM2G520535	88.371747805	59.359132945	33.34951421	96.791309845	29.27875729	13.21733791
GRMZM2G176881	66.820797735	57.14640215	58.7500204	34.498676075	24.81759162	32.091686745
GRMZM2G143782	15.97175727	61.45970427	11.792343229	3.6723923075	21.488688275	9.8812547855
GRMZM2G422938	18.197186695	55.02536573	22.881639755	10.382420118	21.44028091	20.867033875
GRMZM2G140885	30.57776263	62.42816593	61.073933495	32.69325969	58.69905678	33.56095255
GRMZM2G166297	11.535040872	61.14193823	81.51333716	4.704459827	23.682368875	10.021010781
GRMZM2G122443	116.7389122	58.60310171	72.762161865	22.56043885	15.98791444	32.6219994
GRMZM2G399136	1.5002323905	86.872529175	0	2.039721653	26.529527925	13.06607751
GRMZM2G155868	73.213137835	65.67171586	52.36050444	39.95627769	88.474621705	109.003904975
GRMZM2G082642	13.217210485	43.68095778	23.8712353215	12.72591686	31.40887836	28.052406535
GRMZM2G068361	20.112754395	47.446925345	53.82322945	15.685934331	15.98294377	20.557212765
GRMZM2G134107	40.46587929	47.947528525	65.26115973	37.58187157	30.78161572	36.001790605
GRMZM2G088880	50.28317815	62.042254015	93.61003824	13.60337426	20.34295802	18.6451115
GRMZM2G178839	34.708664675	74.083996975	148.70607325	10.393473943	20.98004281	43.38323097
GRMZM2G149751	52.104049465	59.69597678	56.204699325	33.174262445	20.03626004	20.383223905
GRMZM2G112968	22.420891395	64.19828673	74.64515892	8.3134674975	16.182415825	7.596193922
GRMZM2G149452	9.5170203915	54.767742195	0	1.9529915155	6.0434439155	0.529604248
GRMZM5G829778	102.46444782	67.810522955	60.82542759	26.741158255	31.90823701	26.570774895
GRMZM2G088482	39.65006383	49.07234933	28.5794613055	7.126017326	19.18173323	9.033663392
GRMZM2G154182	1.8392409825	71.35204486	74.51236513	13.971628221	249.93473145	580.22434975
GRMZM2G171520	21.694716255	44.140796375	75.052600705	6.5060291175	25.79704654	15.48590654
GRMZM2G143480	45.99864152	49.348312755	53.23318368	21.565179895	34.946351105	34.78077696
GRMZM2G124455	46.908575445	43.15691319	34.97108943	28.3802895	49.152069635	22.464911255
GRMZM2G092325	15.3849783465	35.86303325	24.934302415	7.561876591	55.638165085	41.640884325
GRMZM2G064133	57.46742118	60.6050618	121.5769946	83.62098745	66.0809066	64.81918749
GRMZM2G166963	57.030848355	69.691262615	71.91682155	47.932593545	51.334345305	34.27788923
GRMZM2G360677	14.31635586	46.55938059	38.365921855	48.048655145	30.682994345	17.812026405
GRMZM2G014382	142.363427	86.991067895	127.7784332	112.17440825	111.46623487	112.90561645
GRMZM2G010836	37.826344085	70.969980005	67.469347335	38.523098	62.08933188	82.10817009
GRMZM2G091258	15.72566939	37.47929263	43.443290255	7.8050463595	46.154060015	38.98366706
GRMZM2G093272	125.0795171	69.79378495	96.271981355	63.531352275	77.266979665	114.5896911
GRMZM2G477741	139.32668535	68.72616883	63.470896285	74.542802275	33.72539096	41.129635575
GRMZM5G859592	20.770865145	71.78886239	36.15497689	14.6724851615	32.26250225	24.116146185
GRMZM2G072121	62.179918615	49.21942256	30.137123435	16.85975019	23.605143985	17.13829646
GRMZM2G114911	64.840341665	44.76771901	41.59822198	38.751518295	46.2205906	25.72018907
GRMZM2G031354	15.927494482	57.174738665	6.1312381065	0	2.2429887285	1.44644507
GRMZM5G843368	21.968928495	59.939245455	65.3320696	6.8188145	19.799567075	40.842292625
GRMZM5G862131	45.27447426	77.65424958	123.031944125	50.190005425	71.00199912	86.99089318
GRMZM2G148229	55.83531641	59.98746164	54.83365441	44.108459715	52.526051095	42.134683955
GRMZM2G148744	130.68951225	44.7351967	93.387476785	123.0291405	46.129196485	45.64190213
GRMZM2G001816	97.636202115	80.37656197	131.279551765	97.365463205	63.45219798	45.09538381
GRMZM2G057329	56.41906443	56.881997695	73.014009775	58.300569455	37.14569323	55.787550845
GRMZM2G117388	82.36419636	61.345247055	95.88279654	74.192116745	43.72201384	47.00760487
GRMZM2G100462	80.14992399	75.63054716	88.22889551	72.97409293	107.246867075	46.13194365
GRMZM2G458728	21.912371735	74.09972743	37.17449393	12.23718216	13.641241528	11.31125357
GRMZM2G170843	22.694259125	42.42202634	45.19209402	22.86588628	46.515731465	38.643647205
GRMZM2G416156	55.932667225	56.837362715	69.97327549	6.497782287	64.801153135	27.11221047
GRMZM2G075630	102.89182175	118.795890665	134.6387854	156.8148507	160.42486795	84.633434495
GRMZM2G053764	7.2550264795	53.71509443	29.81952856	5.176038972	71.673294105	85.068038285
GRMZM5G837872	0.056298176	53.28775376	143.8589371	27.95231954	53.64832908	57.030937065
GRMZM5G846339	58.732740565	51.04447541	49.84979238	35.48674598	13.2729472115	10.933023655
GRMZM2G071021	8.3884647535	40.69096481	64.63224613	7.1443829915	5.4984325265	4.3179234005
GRMZM2G044354	65.146116785	56.195790575	48.36364091	15.0726681905	13.018106923	4.5475268335
GRMZM2G181542	68.53845284	43.30668735	87.009890325	19.35077536	63.54194861	91.323026475
