Gene_ID	Opaque2_endosperm	PbfRNAi_endosperm	PbfRNAi.opaque2_endosperm	Wildtype_endosperm
GRMZM2G377250	0.0096325667	5.9788066667	6.78498	0.0087755667
GRMZM2G377303	0	0.030591	0	0
GRMZM2G377311	20.9538333333	16.8490666667	20.8136333333	14.5633666667
GRMZM2G377341	2.7283366667	2.43676	3.1027933333	2.1317566667
GRMZM2G377369	19.2637333333	16.3866666667	19.5607	17.0318333333
GRMZM2G377373	0	0	0	0
GRMZM2G377443	0	0	0	0
GRMZM2G377451	0.0440588	0.0423405	0.0107924	0.0230028333
GRMZM2G377477	0	0	0	0
GRMZM2G377487	0.3315326667	0.7145693333	0.617579	0.2213373333
GRMZM2G377502	0	0	0	0
GRMZM2G377520	0	0	0	0
GRMZM2G377539	0.1461502667	0	0	0.0717467667
GRMZM2G377550	0	0	0	0
GRMZM2G377553	0.477328	0.3691946667	0.3117806667	0.339029
GRMZM2G377555	0	0	0	0
GRMZM2G377563	0	0	0	0
GRMZM2G377589	0.6902063333	0.7559283333	0.989217	0.55379
GRMZM2G377595	0	0	0	0
GRMZM2G377600	26.1095666667	24.3644666667	33.5689333333	14.8122333333
GRMZM2G377609	1.56674	1.32385	1.44963	1.0493986667
GRMZM2G377613	0.375177	0.29726	0.8989836667	0.7295766667
GRMZM2G377615	0.7998533333	1.5732333333	1.69732	1.0502953333
GRMZM2G377641	0.728331	0.6713853333	0.277401	1.163113
GRMZM2G377647	0.0511603333	0.0114819667	0.0518707333	0.0095859667
GRMZM2G377663	0	0	0	0
GRMZM2G377686	0.2475913333	0.0140008333	0.0295282667	0.1344172
GRMZM2G377690	0.0079975	0	0	0
GRMZM2G377694	0	0	0	0
GRMZM2G377743	0	0	0	0
GRMZM2G377761	1.5229266667	0.9658203333	1.4962966667	0.464802
GRMZM2G377780	0.0358042333	0.0311289667	0.0205119333	0.0373737667
GRMZM2G377787	0	0	0	0
GRMZM2G377797	131.3623333333	85.1034333333	183.1536666667	72.6002
GRMZM2G377847	0	0	0	0
GRMZM2G377855	0	0	0	0
GRMZM2G377862	0	0	0	0
GRMZM2G377887	21.687	9.13622	15.8923	13.8149666667
GRMZM2G377889	0	0	0	0
GRMZM2G377904	14.6763	11.76891	21.0159666667	11.24261
GRMZM2G378019	0	0	0	0
GRMZM2G378040	1.194845	1.1797453333	0.7781316667	1.1154616667
GRMZM2G378054	0	0.0147459333	0	0
GRMZM2G378073	0.160411	0.4653466667	0.3542936667	0.2155603333
GRMZM2G378106	12.81211	5.8284633333	7.7134	10.9111033333
GRMZM2G378121	12.1526333333	5.6975166667	12.5039	4.5679366667
GRMZM2G378130	0	0	0	0
GRMZM2G378167	0.1851983333	0.0712028333	0.1929113333	0.1287478333
GRMZM2G378215	0	0	0	0
GRMZM2G378217	0	0	0.144591	0
GRMZM2G378301	0	0	0	0
GRMZM2G378340	0	0	0	0
GRMZM2G378402	0	0	0.0138668	0
GRMZM2G378442	0.177949	0.0788157	0.3362686667	0.1175535
GRMZM2G378452	0.3310643333	0.5931113333	0.5600303333	0.4037473333
GRMZM2G378490	0.0192299	0.0164576333	0.0201153333	0
GRMZM2G378515	0.0068424	0	0	0
GRMZM2G378547	0.738818	0.676007	0.3948973333	0.1779766667
GRMZM2G378580	22.6314333333	15.9809666667	15.8323	22.7904666667
GRMZM2G378604	0.6942953333	0.4595343333	0.914881	1.38219
GRMZM2G378605	0	0	0	0
GRMZM2G378607	0.5555326667	0.1362119333	0.40802	0.2290196667
GRMZM2G378653	0.733282	0.7158186667	0.804435	0.5841756667
GRMZM2G378665	0.085303	0.1025696	0.0664664333	0.0209134333
GRMZM2G378717	7.4202733333	5.2670366667	6.4228666667	4.0152266667
GRMZM2G378762	8.2955066667	4.3416066667	13.6699	6.1516066667
GRMZM2G378770	0.6244806667	1.0796136667	0.9077873333	0.1483424667
GRMZM2G378771	0	0	0	0
GRMZM2G378805	0	0	0	0
GRMZM2G378826	0	0	0	0
GRMZM2G378836	0.431462	0.4095426667	0.238896	0.3403343333
GRMZM2G378852	0.0357771333	0.1174191333	0.020028	0.1041926667
GRMZM2G378872	0.8890943333	0.8333473333	0.753203	0.6380776667
GRMZM2G378881	0	0.1394936667	0.0723953667	0
GRMZM2G378883	0	0	0	0
GRMZM2G378906	28.1992666667	20.5944333333	29.7287333333	16.9208333333
GRMZM2G378907	7.9373233333	10.37212	14.5737	6.0684233333
GRMZM2G378949	0	0	0	0
GRMZM2G379002	0.7683896667	1.1248453333	0.9729246667	0.6570723333
GRMZM2G379005	2.72537	6.08301	8.4489366667	2.1689433333
GRMZM2G379021	3.74971	2.4615466667	4.2586633333	1.7434866667
GRMZM2G379035	0.4819333333	0.1276234	0	0.0501642
GRMZM2G379053	0	0	0	0
GRMZM2G379128	2.4860533333	2.34414	2.7241366667	2.5244
GRMZM2G379167	0.1514374333	0.0268619333	0.0339291333	0.1405192
GRMZM2G379179	6.3797833333	4.42237	8.6537466667	4.22305
GRMZM2G379189	0	0	0	0
GRMZM2G379219	0	0.113751	0	0.0619153333
GRMZM2G379237	0.0302358333	0.1266782333	0.4742760667	0.0242881
GRMZM2G379252	8.97349	7.84268	14.5417	5.4724766667
GRMZM2G379271	0	0	0	0
GRMZM2G379286	15.3384666667	13.8806666667	16.6338	11.0514333333
GRMZM2G379327	9.1824466667	7.3694533333	9.7499566667	5.7338866667
GRMZM2G379348	0	0	0	0
GRMZM2G379375	0.0227176333	0.0873405333	0.0714221	0.0244229667
GRMZM2G379428	9.92701	11.7845333333	11.2017933333	8.74028
GRMZM2G379437	0	0	0.0254445333	0
GRMZM2G379445	0.3060266667	0.2109413667	0.3132576667	0.0825198333
GRMZM2G379490	0	0	0	0
GRMZM2G379499	0	0	0	0
GRMZM2G379540	0.178147	0.5105646667	1.5465133333	0.380073
GRMZM2G379546	0	0	0	0
GRMZM2G379550	0	0	0	0
GRMZM2G379563	0	0.0111678667	0	0
GRMZM2G379575	0.538438	0.3316133333	0.318591	0.077985
GRMZM2G379577	0.7960923333	0.4092113333	0.8873036667	0.4486083333
GRMZM2G379608	0.241161	0.131738	0.0552454	0.1811716667
GRMZM2G379652	0	0	0	0
GRMZM2G379656	0	0	0	0
GRMZM2G379686	0.458576	1.2065776667	1.3080576667	0.5681656667
GRMZM2G379758	27.6417666667	21.5629666667	27.1918333333	18.0332333333
GRMZM2G379770	0	0	0	0
GRMZM2G379773	0.0427609333	1.6988333333	0.0967862333	0.0374691667
GRMZM2G379780	0	0	0	0
GRMZM2G379804	4.4037566667	4.7555166667	5.5690133333	3.71828
GRMZM2G379835	0	0.0406077667	0	0
GRMZM2G379898	0.0148940333	0.0533329333	0	0.0110061
GRMZM2G379913	14.1620333333	15.0371666667	13.9068333333	8.0486733333
GRMZM2G379929	18.9548666667	17.5769666667	19.8502333333	10.33054
GRMZM2G379964	5.70922	3.9131133333	4.9456733333	2.53577
GRMZM2G380014	0	0	0	0
GRMZM2G380015	2.0435	6.2170766667	4.1313633333	1.65177
GRMZM2G380088	14.77102	3.3318783333	9.95386	6.43297
GRMZM2G380094	3.9027266667	2.1743733333	3.6284066667	2.01231
GRMZM2G380112	0.0171148	0.0317719	0.141274	0
GRMZM2G380133	0	0	0	0
GRMZM2G380138	0.0260343	0	0.0256595333	0
GRMZM2G380152	0	0	0	0
GRMZM2G380177	0.867272	0.3890616667	0.459812	0.4244633333
GRMZM2G380184	21.84	11.9922333333	20.3034333333	13.4123333333
GRMZM2G380195	0.8284213333	0.5979563333	0.9221863333	0.5652676667
GRMZM2G380197	0.0097843	0.0435605667	0.234799	0
GRMZM2G380227	0	0	0.0198362333	0
GRMZM2G380242	0.0733946667	0	0	0
GRMZM2G380247	0	0.0079623333	0.0197499	0
GRMZM2G380280	0.0478812	0	0.0513313333	0
GRMZM2G380284	0.0567199	0	0.0694063333	0
GRMZM2G380286	0	0	0	0
GRMZM2G380291	0	0.0053386	0	0
GRMZM2G380319	3.4445333333	1.6078666667	3.0575333333	2.1359
GRMZM2G380341	0.359141	0	0	0.292888
GRMZM2G380361	16.4519333333	11.9149333333	15.3578	10.6438966667
GRMZM2G380377	0.2078666667	0.4203633	0.7758703333	0.0643374
GRMZM2G380414	1.67569	2.2034733333	1.2129066667	0.9684346667
GRMZM2G380424	0	0	0	0
GRMZM2G380432	16.4221766667	8.6730566667	14.7321333333	3.08262
GRMZM2G380438	0	0	0	0
GRMZM2G380456	2.56682	2.8299866667	2.2046433333	2.1403366667
GRMZM2G380457	0	0.0711441	0.074654	0.0969963333
GRMZM2G380469	0	0	0	0
GRMZM2G380494	0	0	0	0.0354613333
GRMZM2G380515	7.2774133333	4.5805266667	4.82542	3.1607566667
GRMZM2G380518	0	0	0.055761	0
GRMZM2G380561	0.011733	0.0095573667	0.0111884667	0.0107871
GRMZM2G380582	0	0	0	0
GRMZM2G380605	0.0360304	0	0	0
GRMZM2G380619	0.0082554333	0	0.0306581667	0
GRMZM2G380650	0.0195609667	0	0	0.0091180333
GRMZM2G380656	2610.88	532.642	3548.1733333333	214.598
GRMZM2G380665	22.6728333333	20.7578	25.6518	14.4554333333
GRMZM2G380668	43.3963333333	34.5220666667	60.4814	31.5733666667
GRMZM2G380687	0	0	0	0
GRMZM2G380700	0	0	0.0898187	0
GRMZM2G380732	3.41767	3.0807	3.6111066667	3.0887866667
GRMZM2G380738	0.0268696	0.1118963333	0.1206946667	0.0469853333
GRMZM2G380765	0.0687299667	0.318149	0.8067463333	0.0765859333
GRMZM2G380776	0	0	0	0
GRMZM2G380777	2.7023633333	2.65735	3.2370633333	2.1880733333
GRMZM2G380784	0.0059758333	0.0162664	0.0176908667	0.0058382333
GRMZM2G380789	0	0	0	0
GRMZM2G380881	0	0	0	0
GRMZM2G380889	0.0265006333	0.0150706667	0.0551226333	0.0183515667
GRMZM2G380897	0	0	0	0.025757
GRMZM2G380955	0	0	0	0
GRMZM2G381025	0.0295095333	0.0503794667	0.1177831667	0.0844793333
GRMZM2G381051	15.8499333333	19.0038666667	13.5370666667	12.4476433333
GRMZM2G381059	0.928477	1.6128866667	1.6163533333	0.8577726667
GRMZM2G381071	1.0427458	0.0407456667	0.0853793333	1.45643
GRMZM2G381076	0.3201806667	0.1215675333	0.281547	0.1390674333
GRMZM2G381086	1.9329633333	1.9568366667	1.9098	2.1369166667
GRMZM2G381129	16.8994666667	8.19829	16.1057666667	9.3915833333
GRMZM2G381138	0	0	0	0
GRMZM2G381168	0	0	0.0145249	0
GRMZM2G381169	0	0	0	0
GRMZM2G381195	0	0	0	0
GRMZM2G381267	35.7380333333	31.2088666667	46.3143333333	22.5669333333
GRMZM2G381283	0	0.0690036667	0	0
GRMZM2G381318	1.83661	1.0841966667	1.1531033333	0.6005226667
GRMZM2G381357	0	0	0	0
GRMZM2G381370	0	0	0	0
GRMZM2G381376	0	0	0	0
GRMZM2G381378	0	0.0169593	0.0178019667	0.0338476667
GRMZM2G381386	3.87639	3.14749	3.5302666667	3.0367466667
GRMZM2G381395	9.26441	8.9295266667	10.0211933333	5.5126966667
GRMZM2G381402	2.46873	2.31964	2.3502533333	1.8995933333
GRMZM2G381404	2.35214	2.12915	2.25715	1.74315
GRMZM2G381429	0.0269838	0.0030082433	0.0029746433	0.0425427
GRMZM2G381441	0.0656851667	0	0.0469042333	0
GRMZM2G381453	0.3376806667	0.274997	0.1801656667	0.272753
GRMZM2G381470	0	0	0.105193	0
GRMZM2G381473	3.7959733333	4.2109	5.3259266667	4.1154366667
GRMZM2G381483	0	0	0	0
GRMZM2G381514	0	0	0	0
GRMZM2G381520	0	0	0	0
GRMZM2G381576	0.217593	0.5330403333	0.0437258333	0.662131
GRMZM2G381589	0.094715	0	0.211992	0
GRMZM2G381638	0	0.2286463333	0.1104216333	0
GRMZM2G381649	0	0	0	0
GRMZM2G381691	0	0	0	0
GRMZM2G381709	1.4778666667	1.0484416667	1.3144133333	0.9678123333
GRMZM2G381739	11.9733666667	6.4285166667	19.9089	4.9555733333
GRMZM2G381744	24.2070333333	17.1540666667	25.9323	13.2722
GRMZM2G381748	0	0	0	0
GRMZM2G381766	0	0	0	0
GRMZM2G381782	0.345781	1.0054246667	0.3017206667	0.1978046667
GRMZM2G381822	13.0828666667	9.63501	9.3435933333	9.5033066667
GRMZM2G381838	0	0.0161293333	0.0189904	0
GRMZM2G381842	0.0212520667	0.0274585667	0.0160535667	0.0095020333
GRMZM2G381933	7.4032966667	6.0340366667	7.32	5.0875166667
GRMZM2G381991	0	0	0	0
GRMZM2G382009	0	0	0	0
GRMZM2G382029	0.0622323333	0.0321325333	0.2524146667	0
GRMZM2G382035	0.572097	0.3919053333	0.7578483333	0.2951323333
GRMZM2G382038	0	0	0	0
GRMZM2G382052	0	0	0	0
GRMZM2G382077	14.0527	9.1466133333	14.2019666667	9.00176
GRMZM2G382104	1.4833466667	0.9304636667	1.1918853333	1.058291
GRMZM2G382106	9.6795666667	7.0305766667	4.7307166667	4.1259833333
GRMZM2G382171	0	0	0	0
GRMZM2G382240	0	0	0	0
GRMZM2G382273	0	1.3168366667	0	0
GRMZM2G382323	0.6939463333	0.1140626667	0.1475892667	0.4278563333
GRMZM2G382341	7.4471866667	8.2216566667	10.9289333333	4.79423
GRMZM2G382345	0.2920553333	0.2795728667	0.589573	0.0628098
GRMZM2G382350	0	0	0	0
GRMZM2G382356	0	0	0	0
GRMZM2G382379	69.8841	26.3449666667	81.6908666667	9.4766666667
GRMZM2G382387	0	0	0	0
GRMZM2G382393	0	0	0	0
GRMZM2G382413	0.2699543333	0.221803	0.1480533333	0.1382915667
GRMZM2G382427	0	0	0	0
GRMZM2G382534	0.53215	1.084298	1.4656866667	0.874651
GRMZM2G382537	0.6074953333	0.174643	0	0.1447563333
GRMZM2G382557	0	0	0	0
GRMZM2G382569	0.0762033	0.0798795	0.0896986	0.0147257
GRMZM2G382581	0	0	0	0
GRMZM2G382618	0	0	0	0
GRMZM2G382632	14.41505	8.8706733333	10.6239033333	5.7326866667
GRMZM2G382673	38.5148	35.0998	40.0906333333	34.7045
GRMZM2G382711	0.190359	0.1076396667	0.0640397	0.0695348333
GRMZM2G382717	27.6546	23.6143333333	31.3580666667	20.3514
GRMZM2G382747	0.0525237667	0.1574572667	0.0653672333	0.3540966667
GRMZM2G382774	1.9731533333	1.3474616667	2.5167433333	1.5216566667
GRMZM2G382785	0.1458563333	0.0744503333	0.2638596667	0.2287336667
GRMZM2G382792	0.3867363333	0.3337273333	0.7056393333	0.3168986667
GRMZM2G382794	0	0	0	0
GRMZM2G382914	195.7716666667	109.3782333333	247.2203333333	92.9066
GRMZM2G382918	0.0750026667	0.1031027	0.0480999667	0.0694312
GRMZM2G383052	0	0	0	0
GRMZM2G383088	19.5367333333	25.4658	23.0666666667	16.5850666667
GRMZM2G383093	0.1076909333	0.0709184	0	0.0999433333
GRMZM2G383122	9.4485133333	8.8108133333	16.1830666667	8.1102266667
GRMZM2G383125	1.97253	0	0	0.2101606667
GRMZM2G383140	0	0	0	0
GRMZM2G383154	1.033968	0.7976916667	0.932948	0.6644546667
GRMZM2G383168	0	0	0	0
GRMZM2G383210	2.4038766667	1.7947433333	1.2001066667	1.8924566667
GRMZM2G383215	0	0	0	0
GRMZM2G383234	9.5673633333	8.17484	9.58541	6.2612166667
GRMZM2G383240	6.54019	4.7517766667	7.6196766667	4.2821
GRMZM2G383303	0.2824983333	0.3047273333	1.8192836667	0.7708873333
GRMZM2G383338	0.037421	0.0118671	0.0251661333	0.0215244667
GRMZM2G383402	0	0	0	0
GRMZM2G383404	0.848619	1.376263	1.2282776667	1.428443
GRMZM2G383408	0.8107596667	0.6740296667	0.6558323333	0.6988943333
GRMZM2G383425	0	0	0	0
GRMZM2G383472	0.3843293333	0.349	0.318428	0.2981366667
GRMZM2G383497	0	0	0	0
GRMZM2G383540	12.1187333333	10.6633933333	10.4721866667	8.6622533333
GRMZM2G383555	1.3548833333	1.17532	1.4611223333	1.1498333333
GRMZM2G383594	0	0	0	0
GRMZM2G383601	0.73481	0.988286	0.7370673333	0.789096
GRMZM2G383607	0	0	0	0
GRMZM2G383623	3.8043166667	2.0718733333	4.0112966667	1.4427433333
GRMZM2G383631	0	0.0821	0.2528703333	0
GRMZM2G383673	0	0	0	0
GRMZM2G383680	0.3077483333	0.1231805667	0.2113773333	0.1186764
GRMZM2G383699	0	0	0	0
GRMZM2G383735	0	0	0	0
GRMZM2G383778	0	0	0	0
GRMZM2G383790	0	0	0	0
GRMZM2G383807	0.8016613333	0.7841593333	0.705329	0.959491
GRMZM2G383817	0	0	0	0
GRMZM2G383819	0	0	0	0
GRMZM2G383833	2.8580433333	1.6192933333	2.3465566667	2.0715833333
GRMZM2G383841	0	0	0	0
GRMZM2G383854	0.4751386667	0.4376583333	0.5821436667	0.4642033333
GRMZM2G383881	0	0	0	0
GRMZM2G383883	0	0	0	0
GRMZM2G383920	0	0	0	0
GRMZM2G383937	0.179178	0.2897276667	0.5240743333	0.4415566667
GRMZM2G383960	0	0	0	0
GRMZM2G384070	0.9973633333	0.7710933333	1.1494096667	0.549511
GRMZM2G384090	0.0211999333	0.0148392333	0.0238082	0
GRMZM2G384107	0	0	0	0
GRMZM2G384126	0	0	0	0
GRMZM2G384128	0.0240800333	0	0	0.0231287333
GRMZM2G384250	0	0	0	0
GRMZM2G384255	0	0	0	0
GRMZM2G384293	1.88395	1.7300033333	1.2788946667	1.5021366667
GRMZM2G384298	1.0185076667	1.1539353333	1.0303383333	0.696203
GRMZM2G384327	21.4201	20.7963666667	19.2456666667	19.3803333333
GRMZM2G384331	0	0	0.0370203333	0
GRMZM2G384338	9.3914633333	7.8724833333	12.1592666667	5.91364
GRMZM2G384339	3.7747933333	2.3481666667	3.4494333333	2.8264
GRMZM2G384386	0.0540815	0.0675115333	0.0523585333	0.0845489333
GRMZM2G384439	15.2610333333	8.86866	15.7245333333	9.48933
GRMZM2G384445	0	0	0	0
GRMZM2G384463	0.0318559333	0.0162865667	0.0246714667	0.0325503333
GRMZM2G384516	0	0	0	0
GRMZM2G384528	4.3596533333	13.13555	6.30078	14.7174333333
GRMZM2G384564	0	0	0	0
GRMZM2G384588	0	0	0	0
GRMZM2G384592	0	0	0	0
GRMZM2G384661	0	0	0	0
GRMZM2G384695	0	0	0.038322	0
GRMZM2G384706	0.1454275333	0	0	0.1314336
GRMZM2G384730	0.2821176667	0.0326785333	0.167247	0.1977213333
GRMZM2G384731	0	0	0	0
GRMZM2G384755	0.0584683667	0.0453062333	0.1385232667	0.1631303333
GRMZM2G384762	0.4706683333	0.3502456667	0.3911406667	0.223793
GRMZM2G384763	0.0067598333	0	0.0075983667	0
GRMZM2G384780	2.7797566667	8.0442333333	10.1781333333	2.84904
GRMZM2G384871	0	1.70522	1.1457733333	0
GRMZM2G384884	0.1967495	0.7828186667	0.6260533333	4.2917966667
GRMZM2G384897	0.0996208667	0	0.0510704333	0.0393739333
GRMZM2G384913	0	0.244779	0.0500363333	0
GRMZM2G384972	4.4615633333	3.7805266667	5.48073	2.5747266667
GRMZM2G384979	0.2410526667	0.3655033333	0.400897	0.4836736667
GRMZM2G385050	2.6635666667	2.01851	2.6662066667	1.52139
GRMZM2G385182	7.0490033333	6.2202666667	6.24093	5.4712933333
GRMZM2G385186	0	0	0	0.0232284
GRMZM2G385200	0	0	0	0
GRMZM2G385236	0	0	0	0
GRMZM2G385287	89.3325666667	66.159	114.8157666667	38.8838
GRMZM2G385305	0.0274565	0	0.0482294333	0.0268823333
GRMZM2G385338	14.312	16.5009	12.6071666667	14.8253
GRMZM2G385352	0	0	0	0
GRMZM2G385413	6.2251033333	5.2391266667	4.10444	3.4783633333
GRMZM2G385428	0	0	0	0
GRMZM2G385507	0	0	0	0
GRMZM2G385543	0.1053105	0.0884079333	0	0.0335487333
GRMZM2G385578	0.5208403333	0.2376633333	0.5513823333	0.572269
GRMZM2G385605	14.5658333333	7.9215733333	12.8219	8.4832933333
GRMZM2G385619	0.842917	0.6690533333	0.6130103333	0.4761483333
GRMZM2G385622	0	0	0	0
GRMZM2G385628	0	0	0	0
GRMZM2G385635	0	0.0208739	0	0
GRMZM2G385641	0	0	0	0
GRMZM2G385705	0	0	0	0
GRMZM2G385818	0	0.0177189	0	0
GRMZM2G385851	0	0	0	0
GRMZM2G385925	8.0955	8.3472533333	12.3227	5.45206
GRMZM2G385931	13.4926	10.3217633333	12.9901333333	9.8257366667
GRMZM2G385945	160.942	84.5005666667	138.743	87.7500666667
GRMZM2G385989	4.36263	3.4746266667	2.5518366667	5.4872
GRMZM2G385999	118.2853333333	71.8854666667	131.1536666667	56.9764666667
GRMZM2G386051	2.9151166667	3.0764	3.1823866667	2.49297
GRMZM2G386088	0.8157843333	0.498938	0.630754	0.4787
GRMZM2G386095	1.2643886667	0.421449	1.4331846667	0.408262
GRMZM2G386113	0.0559200667	0.0327597667	0.0352484	0.0211317667
GRMZM2G386125	0.2310766667	0.1690386667	0.0323636	0.1410456667
GRMZM2G386138	0	0.0342676667	0.1005683333	0
GRMZM2G386154	0.1630767	0.0120513	0.2296922667	0.1390005667
GRMZM2G386155	237.6076666667	204.9196666667	216.4223333333	158.7313333333
GRMZM2G386163	0.010277	0.0323078333	0.1022126667	0.086858
GRMZM2G386170	0	0	0	0
GRMZM2G386171	0	0	0	0
GRMZM2G386209	0.4003796667	0.3302243333	0.5934296667	0.3912696667
GRMZM2G386228	49.4547	58.0446333333	68.141	30.3993666667
GRMZM2G386229	0.0974926	0.0917480667	0.1682996667	0.1502036667
GRMZM2G386245	0	0	0	0
GRMZM2G386261	3.86814	2.73648	4.3278833333	2.7789
GRMZM2G386273	0	0	0	0
GRMZM2G386276	2.4322	2.3790386667	3.1070733333	3.11645
GRMZM2G386281	0.5274433333	0.966653	1.355	0.715582
GRMZM2G386285	0	0	0	0
GRMZM2G386294	0	0	0	0
GRMZM2G386317	0	0	0	0
GRMZM2G386337	0.0753374333	0.0240392667	0.224828	0.1836646667
GRMZM2G386350	0.1244608333	0.0565516667	0.0674754	0.0380306333
GRMZM2G386362	0	0	0	0
GRMZM2G386389	3.5780533333	1.8684966667	5.15842	0.6079166667
GRMZM2G386409	0	0	0	0
GRMZM2G386415	0	0	0	0
GRMZM2G386417	0.0386213333	0.0422036667	0.082579	0
GRMZM2G386430	0.1647463	0.0922248333	0.0788321	0.0908648667
GRMZM2G386440	0.0961316667	0.192253	0.1191156667	0
GRMZM2G386460	0.221279	0.0188385667	0.0219117	0.1219351
GRMZM2G386463	0.537133	0.6003023333	0.760968	0.2974013333
GRMZM2G386525	42.2215	44.6556333333	44.4226333333	34.2850666667
GRMZM2G386564	0.0139423333	0	0	0
GRMZM2G386582	0.2561642	0.0298840333	0.114786	0.0210431
GRMZM2G386584	0	0	0	0
GRMZM2G386590	0.0139402	0	0.0147963667	0.0249284667
GRMZM2G386597	0	0	0	0
GRMZM2G386608	12.7756666667	9.8319866667	16.4211333333	7.63491
GRMZM2G386643	53.7747666667	43.4531666667	52.1623333333	44.0582333333
GRMZM2G386674	69.8740666667	19.2798333333	75.0107333333	9.5806766667
GRMZM2G386714	5.28917	8.71939	5.9758666667	2.5776166667
GRMZM2G386802	6.1149266667	4.8405666667	5.4398966667	4.6863933333
GRMZM2G386811	0	0	0	0
GRMZM2G386817	35.3436333333	195.364	49.1150333333	48.3040666667
GRMZM2G386824	3.5748666667	2.40142	1.54978	1.942
GRMZM2G386856	0	0	0	0
GRMZM2G386914	0.0374533	0	0	0
GRMZM2G386923	0	0	0.0056525	0
GRMZM2G386929	0	0	0	0
GRMZM2G386944	0.0975215	0	0	0
GRMZM2G386952	0	0	0	0
GRMZM2G386971	31.3659666667	28.2908	51.3903666667	18.6393333333
GRMZM2G386987	0	0	0	0
GRMZM2G386991	13.2955	7.3764266667	14.2822666667	8.0901133333
GRMZM2G386995	0.0134042	0.0111856667	0	0.0133808333
GRMZM2G386998	17.946	6.7195533333	9.1895133333	7.08057
GRMZM2G387076	53.4626	32.9539333333	121.0603333333	22.6215333333
GRMZM2G387087	0	0.0077622333	0	0
GRMZM2G387123	0	0	0.0309963333	0
GRMZM2G387127	0	0	0.2257789	0
GRMZM2G387227	2.4226166667	1.8678846667	2.14905	1.3081666667
GRMZM2G387310	0	0	0	0
GRMZM2G387341	0.2308306667	0.4268836667	0.7078843333	0.1870606667
GRMZM2G387360	47.4716333333	43.2647333333	21.1223333333	28.4550666667
GRMZM2G387381	0.158436	0.1162732	0.1011934	0.0365427667
GRMZM2G387383	10.8652733333	5.9247966667	10.1252533333	4.07152
GRMZM2G387389	0.237067	0.255688	0.3978966667	0.1447859
GRMZM2G387394	0	0	0	0
GRMZM2G387471	0.0069394333	0.0266338333	0	0
GRMZM2G387485	9.6424233333	4.57997	7.3863233333	6.68224
GRMZM2G387528	0.0209964333	0.0098107	0.0588383333	0.0044386667
GRMZM2G387569	1.7860133333	1.194291	1.7715833333	1.1823236667
GRMZM2G387576	0	0	0.0251243667	0
GRMZM2G387594	41.6576666667	7.1504733333	16.7190866667	6.4750066667
GRMZM2G387602	0	0	0.039341	0.0309603333
GRMZM2G387603	0.345549	0.0698437333	0.200024	0.0888686333
GRMZM2G387624	0	0	0	0
GRMZM2G387731	0.2279831667	0.0989156667	0.0258168667	0.0424306667
GRMZM2G387755	0	0	0.0261320333	0
GRMZM2G387760	0	0	0	0
GRMZM2G387828	3.1989933333	0.45043	5.13948	0.427078
GRMZM2G387837	4.2116533333	3.54951	4.5473566667	2.6063833333
GRMZM2G387890	20.2360333333	15.8086666667	16.2734333333	12.6644333333
GRMZM2G387935	0.0041470667	0.0049525667	0.0185242667	0.005386
GRMZM2G387993	0	0	0	0
GRMZM2G388018	0.0167088667	0	0	0.0529880667
GRMZM2G388045	0.0656041	0.152655	0.0640419333	0.0761331333
GRMZM2G388051	0	0	0	0
GRMZM2G388099	0	0	0	0
GRMZM2G388134	0	0	0	0
GRMZM2G388140	0	0.2128301667	0.1841930333	0
GRMZM2G388148	2.2687633333	2.1861833333	2.1774566667	2.2494033333
GRMZM2G388155	0	0	0	0
GRMZM2G388253	6.09729	4.42898	4.2377033333	3.3194966667
GRMZM2G388297	0.4267143333	0.3525156667	0.792197	0.334859
GRMZM2G388371	1.0667366667	0.5542603333	0.859876	0.9160946667
GRMZM2G388420	0.0236861	0.1131430667	0.3145693333	0.1445316667
GRMZM2G388453	0	0	0	0
GRMZM2G388461	56.8994333333	1710.7533333333	3.9356206667	2565.0466666667
GRMZM2G388539	2.2817133333	1.79547	2.25427	1.1660566667
GRMZM2G388574	0	0	0	0
GRMZM2G388576	2.2090866667	1.2268733333	2.18215	1.1866366667
GRMZM2G388585	2.87841	1.7402466667	2.24141	1.8495866667
GRMZM2G388587	0	0.0169285667	0.0369811667	0
GRMZM2G388595	0	0	0	0
GRMZM2G388608	0.0515504	0	0.1749577333	0.0435476667
GRMZM2G388684	0	0.0151955333	0.1287256667	0
GRMZM2G388703	0.0707733333	0	0	0
GRMZM2G388776	0	0	0	0
GRMZM2G388778	5.45252	5.28183	5.7386033333	3.6295166667
GRMZM2G388823	0.6307926667	0.1333976667	0.635925	0.1800216667
GRMZM2G388834	0	0	0.0092082	0
GRMZM2G388855	0.2800326667	0.2492546667	0.2128784667	0.1675229333
GRMZM2G388882	0.0607256667	0	0.072449	0
GRMZM2G388892	4.2189066667	5.8042233333	5.2925433333	3.1535133333
GRMZM2G388911	13.9382	14.0659333333	19.9354666667	10.2025966667
GRMZM2G388915	1.36808	0.649937	1.43244	0.9844176667
GRMZM2G388987	7.0851466667	4.5555	7.2106533333	4.54961
GRMZM2G389009	0	0	0	0
GRMZM2G389015	3.6294866667	0.231449	0.915295	1.31618
GRMZM2G389070	0.07468	0.1466206667	0.1800127667	0.299318
GRMZM2G389089	0	0	0	0
GRMZM2G389094	0	0	0	0
