test_id	Wild-type plant  post-meiotic anther	hda108 mutant plant post-meiotic anther	Wild-type plant mitotic anther	hda108 mutant plant mitotic anther
AC155352.2_FG001	0.0	0.0	0.05962371575860694	0.0
AC155352.2_FG010	0.0	0.0	0.0	0.0
AC155376.2_FG002	0.0	0.0	0.0	0.0
AC155376.2_FG004	4.737389323602253	3.4263358811693827	3.011506373135997	2.1138438281971568
AC155376.2_FG005	1.8154073778915834	2.975010130698927	1.1929579285058818	2.614954787050033
AC155377.1_FG001	3.5652315818055005	3.732442876937587	3.3198910146863754	3.958155955991447
AC155377.1_FG002	2.4537967410214963	2.8871274999810153	2.399017927543005	2.6211117841931317
AC155390.2_FG002	0.48396381113571585	0.9100840707540594	0.43679294697886795	0.8899057022230745
AC155434.2_FG001	3.2590811194947222	1.7711164994821245	3.7137617902421445	0.9460039030186359
AC155434.2_FG003	0.017380207906806514	0.31122291944122005	0.1702442826122162	0.07208919481054162
AC155434.2_FG004	2.6856531502583674	3.198176662935383	1.7927554219724173	3.1657511840142583
AC155434.2_FG005	1.4920736515116928	1.0912800799758946	0.7151993046356903	0.4380010889119613
AC155434.2_FG006	2.502468091691369	2.9309000454674217	2.0400367271326223	0.8021460571073344
AC155496.2_FG009	3.344714894490127	3.4560399246557267	2.4742569120998152	3.406747535340675
AC155610.2_FG007	3.4368920654945248	3.50568771893437	2.0161967673379224	2.098982053343958
AC155610.2_FG009	2.448224364074832	1.8185479230524135	2.289574815712238	0.0
AC155622.2_FG001	4.002306467383169	3.980765657123542	3.483699712212478	4.0911835869580875
AC155622.2_FG004	4.745866558500804	4.157819839478862	3.9070925587771512	4.021986003206722
AC155624.2_FG006	2.8710432432034407	3.195231044014803	2.728432112251326	3.2333036871500904
AC155624.2_FG011	4.1034472829766555	4.430579670497604	4.14940570901668	4.686937471545235
AC159612.1_FG007	8.380235930818097	7.108336266890619	8.17306745322714	4.458637918077141
AC165171.2_FG002	0.0	0.449861371166886	0.0	0.12468069188314561
AC165178.2_FG004	6.651541119602924	5.935846300568026	5.296662967591957	3.7340700868922068
AC166636.1_FG007	4.851189342057546	5.236714554392953	4.1931803537426156	2.958417690256059
AC166636.1_FG008	2.053594471482872	3.3110365763952614	2.2603719816749637	3.352631422188843
AC166636.1_FG009	1.962400951689934	1.9217790634655403	0.8756731345688757	1.5711428290617317
AC177831.3_FG004	0.0	0.2703327823208671	0.0	0.12387937382071078
AC177833.2_FG001	0.0	0.0	0.0	0.0
AC177837.3_FG002	0.0	0.22642221213858504	0.752934374592196	0.0498447167763809
AC177838.2_FG015	1.0637031109846606	0.9351360952047039	1.0582610728680406	0.23231938089709414
AC177844.2_FG003	0.0	0.0	0.0	0.0
AC177850.2_FG003	0.0	0.081729975008152	0.0	0.27741707642728214
AC177850.2_FG005	3.9954212017182726	3.6232699063814167	2.1008733932674057	1.4893374088893818
AC177860.4_FG002	0.0	0.0	0.126635791698068	0.0
AC177890.3_FG005	3.921369678888599	2.0056191601284077	2.292116189445644	1.1166442185147023
